# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.066724 0.883958
0.080808 0.133447 1.752057
0.121212 0.200171 2.604299
0.161616 0.266894 3.440682
0.202020 0.333618 4.261207
0.242424 0.400342 5.065875
0.282828 0.467065 5.854684
0.323232 0.533789 6.627635
0.363636 0.600512 7.384728
0.404040 0.667236 8.125963
0.444444 0.733960 8.851340
0.484848 0.800683 9.560859
0.525253 0.867407 10.254520
0.565657 0.934130 10.932322
0.606061 1.000854 11.594267
0.646465 1.067578 12.240354
0.686869 1.134301 12.870582
0.727273 1.201025 13.484953
0.767677 1.267748 14.083465
0.808081 1.334472 14.666119
0.848485 1.401196 15.232916
0.888889 1.467919 15.783854
0.929293 1.534643 16.318934
0.969697 1.601366 16.838156
1.010101 1.668090 17.341520
1.050505 1.734814 17.829026
1.090909 1.801537 18.300674
1.131313 1.868261 18.756464
1.171717 1.934984 19.196395
1.212121 2.001708 19.620469
1.252525 2.068432 20.028685
1.292929 2.135155 20.421042
1.333333 2.201879 20.797542
1.373737 2.268602 21.158183
1.414141 2.335326 21.502966
1.454545 2.402050 21.831891
1.494949 2.468773 22.144959
1.535354 2.535497 22.442168
1.575758 2.602220 22.723519
1.616162 2.668944 22.989012
1.656566 2.735668 23.238647
1.696970 2.802391 23.472424
1.737374 2.869115 23.690342
1.777778 2.935838 23.892403
1.818182 3.002562 24.078606
1.858586 3.069286 24.248950
1.898990 3.136009 24.403437
1.939394 3.202733 24.542065
1.979798 3.269456 24.664836
2.020202 3.336180 24.771748
2.060606 3.402904 24.862802
2.101010 3.469627 24.937998
2.141414 3.536351 24.997337
2.181818 3.603074 25.040817
2.222222 3.669798 25.068439
2.262626 3.736522 25.080202
2.303030 3.803245 25.076108
2.343434 3.869969 25.056156
2.383838 3.936692 25.020346
2.424242 4.003416 24.968677
2.464646 4.070140 24.901151
2.505051 4.136863 24.817767
2.545455 4.203587 24.718524
2.585859 4.270311 24.603423
2.626263 4.337034 24.472465
2.666667 4.403758 24.325648
2.707071 4.470481 24.162973
2.747475 4.537205 23.984440
2.787879 4.603929 23.790049
2.828283 4.670652 23.579800
2.868687 4.737376 23.353693
2.909091 4.804099 23.111728
2.949495 4.870823 22.853905
2.989899 4.937547 22.580223
3.030303 5.004270 22.290684
3.070707 5.070994 21.985287
3.111111 5.137717 21.664031
3.151515 5.204441 21.326918
3.191919 5.271165 20.973946
3.232323 5.337888 20.605116
3.272727 5.404612 20.220428
3.313131 5.471335 19.819883
3.353535 5.538059 19.403479
3.393939 5.604783 18.971217
3.434343 5.671506 18.523097
3.474747 5.738230 18.059119
3.515152 5.804953 17.579282
3.555556 5.871677 17.083588
3.595960 5.938401 16.572036
3.636364 6.005124 16.044626
3.676768 6.071848 15.501357
3.717172 6.138571 14.942231
3.757576 6.205295 14.367246
3.797980 6.272019 13.776403
3.838384 6.338742 13.169703
3.878788 6.405466 12.547144
3.919192 6.472189 11.908727
3.959596 6.538913 11.254452
4.000000 6.605637 10.584319
