# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.078432 1.065919
0.080808 0.156864 2.115913
0.121212 0.235296 3.149983
0.161616 0.313728 4.168129
0.202020 0.392160 5.170350
0.242424 0.470592 6.156647
0.282828 0.549024 7.127019
0.323232 0.627456 8.081467
0.363636 0.705888 9.019991
0.404040 0.784320 9.942590
0.444444 0.862752 10.849265
0.484848 0.941184 11.740015
0.525253 1.019616 12.614841
0.565657 1.098048 13.473742
0.606061 1.176480 14.316720
0.646465 1.254912 15.143772
0.686869 1.333344 15.954901
0.727273 1.411776 16.750104
0.767677 1.490208 17.529384
0.808081 1.568640 18.292739
0.848485 1.647072 19.040170
0.888889 1.725504 19.771676
0.929293 1.803936 20.487258
0.969697 1.882368 21.186915
1.010101 1.960800 21.870648
1.050505 2.039232 22.538457
1.090909 2.117664 23.190341
1.131313 2.196096 23.826301
1.171717 2.274528 24.446336
1.212121 2.352960 25.050447
1.252525 2.431392 25.638634
1.292929 2.509824 26.210896
1.333333 2.588256 26.767234
1.373737 2.666688 27.307647
1.414141 2.745120 27.832136
1.454545 2.823552 28.340701
1.494949 2.901984 28.833341
1.535354 2.980416 29.310057
1.575758 3.058848 29.770848
1.616162 3.137280 30.215715
1.656566 3.215712 30.644658
1.696970 3.294144 31.057676
1.737374 3.372576 31.454770
1.777778 3.451008 31.835939
1.818182 3.529440 32.201184
1.858586 3.607872 32.550504
1.898990 3.686304 32.883900
1.939394 3.764736 33.201372
1.979798 3.843168 33.502919
2.020202 3.921600 33.788542
2.060606 4.000032 34.058241
2.101010 4.078464 34.312015
2.141414 4.156896 34.549864
2.181818 4.235328 34.771790
2.222222 4.313760 34.977790
2.262626 4.392192 35.167867
2.303030 4.470624 35.342019
2.343434 4.549056 35.500246
2.383838 4.627488 35.642550
2.424242 4.705920 35.768928
2.464646 4.784352 35.879383
2.505051 4.862784 35.973913
2.545455 4.941216 36.052518
2.585859 5.019648 36.115200
2.626263 5.098080 36.161956
2.666667 5.176512 36.192789
2.707071 5.254944 36.207697
2.747475 5.333376 36.206680
2.787879 5.411808 36.189739
2.828283 5.490240 36.156874
2.868687 5.568672 36.108084
2.909091 5.647104 36.043370
2.949495 5.725536 35.962732
2.989899 5.803968 35.866169
3.030303 5.882400 35.753682
3.070707 5.960832 35.625270
3.111111 6.039264 35.480934
3.151515 6.117696 35.320673
3.191919 6.196128 35.144488
3.232323 6.274560 34.952379
3.272727 6.352992 34.744345
3.313131 6.431424 34.520387
3.353535 6.509856 34.280504
3.393939 6.588288 34.024697
3.434343 6.666720 33.752966
3.474747 6.745152 33.465310
3.515152 6.823584 33.161730
3.555556 6.902016 32.842225
3.595960 6.980448 32.506796
3.636364 7.058880 32.155443
3.676768 7.137312 31.788165
3.717172 7.215744 31.404963
3.757576 7.294176 31.005836
3.797980 7.372608 30.590785
3.838384 7.451040 30.159810
3.878788 7.529472 29.712910
3.919192 7.607904 29.250086
3.959596 7.686336 28.771337
4.000000 7.764768 28.276664
