# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.073334 0.685700
0.080808 0.146668 1.355463
0.121212 0.220001 2.009288
0.161616 0.293335 2.647176
0.202020 0.366669 3.269125
0.242424 0.440003 3.875137
0.282828 0.513336 4.465212
0.323232 0.586670 5.039349
0.363636 0.660004 5.597548
0.404040 0.733338 6.139809
0.444444 0.806672 6.666133
0.484848 0.880005 7.176519
0.525253 0.953339 7.670968
0.565657 1.026673 8.149479
0.606061 1.100007 8.612052
0.646465 1.173340 9.058687
0.686869 1.246674 9.489385
0.727273 1.320008 9.904146
0.767677 1.393342 10.302968
0.808081 1.466676 10.685853
0.848485 1.540009 11.052800
0.888889 1.613343 11.403810
0.929293 1.686677 11.738882
0.969697 1.760011 12.058016
1.010101 1.833344 12.361213
1.050505 1.906678 12.648472
1.090909 1.980012 12.919793
1.131313 2.053346 13.175177
1.171717 2.126680 13.414623
1.212121 2.200013 13.638131
1.252525 2.273347 13.845702
1.292929 2.346681 14.037335
1.333333 2.420015 14.213031
1.373737 2.493348 14.372788
1.414141 2.566682 14.516609
1.454545 2.640016 14.644491
1.494949 2.713350 14.756436
1.535354 2.786684 14.852443
1.575758 2.860017 14.932512
1.616162 2.933351 14.996644
1.656566 3.006685 15.044838
1.696970 3.080019 15.077095
1.737374 3.153352 15.093414
1.777778 3.226686 15.093795
1.818182 3.300020 15.078239
1.858586 3.373354 15.046745
1.898990 3.446688 14.999313
1.939394 3.520021 14.935943
1.979798 3.593355 14.856636
2.020202 3.666689 14.761392
2.060606 3.740023 14.650209
2.101010 3.813356 14.523089
2.141414 3.886690 14.380032
2.181818 3.960024 14.221036
2.222222 4.033358 14.046103
2.262626 4.106692 13.855233
2.303030 4.180025 13.648424
2.343434 4.253359 13.425678
2.383838 4.326693 13.186995
2.424242 4.400027 12.932373
2.464646 4.473360 12.661815
2.505051 4.546694 12.375318
2.545455 4.620028 12.072884
2.585859 4.693362 11.754512
2.626263 4.766696 11.420202
2.666667 4.840029 11.069955
2.707071 4.913363 10.703770
2.747475 4.986697 10.321648
2.787879 5.060031 9.923588
2.828283 5.133364 9.509590
2.868687 5.206698 9.079654
2.909091 5.280032 8.633781
2.949495 5.353366 8.171970
2.989899 5.426700 7.694222
3.030303 5.500033 7.200536
3.070707 5.573367 6.690912
3.111111 5.646701 6.165351
3.151515 5.720035 5.623852
3.191919 5.793368 5.066415
3.232323 5.866702 4.493041
3.272727 5.940036 3.903729
3.313131 6.013370 3.298479
3.353535 6.086704 2.677292
3.393939 6.160037 2.040167
3.434343 6.233371 1.387104
3.474747 6.306705 0.718104
3.515152 6.380039 0.033166
3.555556 6.453372 -0.667710
3.595960 6.526706 -1.384523
3.636364 6.600040 -2.117274
3.676768 6.673374 -2.865962
3.717172 6.746708 -3.630589
3.757576 6.820041 -4.411153
3.797980 6.893375 -5.207654
3.838384 6.966709 -6.020093
3.878788 7.040043 -6.848470
3.919192 7.113376 -7.692785
3.959596 7.186710 -8.553037
4.000000 7.260044 -9.429227
