# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.058852 0.976345
0.080808 0.117704 1.936614
0.121212 0.176556 2.880804
0.161616 0.235408 3.808918
0.202020 0.294260 4.720955
0.242424 0.353112 5.616914
0.282828 0.411963 6.496797
0.323232 0.470815 7.360602
0.363636 0.529667 8.208329
0.404040 0.588519 9.039980
0.444444 0.647371 9.855554
0.484848 0.706223 10.655050
0.525253 0.765075 11.438469
0.565657 0.823927 12.205811
0.606061 0.882779 12.957076
0.646465 0.941631 13.692263
0.686869 1.000483 14.411374
0.727273 1.059335 15.114407
0.767677 1.118187 15.801363
0.808081 1.177039 16.472242
0.848485 1.235890 17.127043
0.888889 1.294742 17.765768
0.929293 1.353594 18.388415
0.969697 1.412446 18.994985
1.010101 1.471298 19.585478
1.050505 1.530150 20.159894
1.090909 1.589002 20.718232
1.131313 1.647854 21.260494
1.171717 1.706706 21.786678
1.212121 1.765558 22.296785
1.252525 1.824410 22.790815
1.292929 1.883262 23.268767
1.333333 1.942114 23.730643
1.373737 2.000965 24.176441
1.414141 2.059817 24.606162
1.454545 2.118669 25.019806
1.494949 2.177521 25.417372
1.535354 2.236373 25.798862
1.575758 2.295225 26.164274
1.616162 2.354077 26.513609
1.656566 2.412929 26.846867
1.696970 2.471781 27.164048
1.737374 2.530633 27.465152
1.777778 2.589485 27.750178
1.818182 2.648337 28.019127
1.858586 2.707189 28.271999
1.898990 2.766041 28.508794
1.939394 2.824892 28.729512
1.979798 2.883744 28.934152
2.020202 2.942596 29.122715
2.060606 3.001448 29.295201
2.101010 3.060300 29.451610
2.141414 3.119152 29.591942
2.181818 3.178004 29.716196
2.222222 3.236856 29.824374
2.262626 3.295708 29.916474
2.303030 3.354560 29.992497
2.343434 3.413412 30.052443
2.383838 3.472264 30.096311
2.424242 3.531116 30.124103
2.464646 3.589967 30.135817
2.505051 3.648819 30.131454
2.545455 3.707671 30.111014
2.585859 3.766523 30.074497
2.626263 3.825375 30.021902
2.666667 3.884227 29.953230
2.707071 3.943079 29.868481
2.747475 4.001931 29.767655
2.787879 4.060783 29.650752
2.828283 4.119635 29.517772
2.868687 4.178487 29.368714
2.909091 4.237339 29.203579
2.949495 4.296191 29.022367
2.989899 4.355042 28.825078
3.030303 4.413894 28.611712
3.070707 4.472746 28.382268
3.111111 4.531598 28.136747
3.151515 4.590450 27.875150
3.191919 4.649302 27.597474
3.232323 4.708154 27.303722
3.272727 4.767006 26.993893
3.313131 4.825858 26.667986
3.353535 4.884710 26.326002
3.393939 4.943562 25.967941
3.434343 5.002414 25.593803
3.474747 5.061266 25.203587
3.515152 5.120118 24.797295
3.555556 5.178969 24.374925
3.595960 5.237821 23.936478
3.636364 5.296673 23.481954
3.676768 5.355525 23.011353
3.717172 5.414377 22.524674
3.757576 5.473229 22.021918
3.797980 5.532081 21.503086
3.838384 5.590933 20.968176
3.878788 5.649785 20.417188
3.919192 5.708637 19.850124
3.959596 5.767489 19.266982
4.000000 5.826341 18.667763
