# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.028534 1.068752
0.080808 0.057067 2.121379
0.121212 0.085601 3.157881
0.161616 0.114134 4.178258
0.202020 0.142668 5.182511
0.242424 0.171201 6.170638
0.282828 0.199735 7.142641
0.323232 0.228268 8.098519
0.363636 0.256802 9.038273
0.404040 0.285335 9.961901
0.444444 0.313869 10.869405
0.484848 0.342403 11.760783
0.525253 0.370936 12.636037
0.565657 0.399470 13.495167
0.606061 0.428003 14.338171
0.646465 0.456537 15.165050
0.686869 0.485070 15.975805
0.727273 0.513604 16.770435
0.767677 0.542137 17.548940
0.808081 0.570671 18.311320
0.848485 0.599204 19.057576
0.888889 0.627738 19.787706
0.929293 0.656272 20.501712
0.969697 0.684805 21.199593
1.010101 0.713339 21.881349
1.050505 0.741872 22.546981
1.090909 0.770406 23.196487
1.131313 0.798939 23.829869
1.171717 0.827473 24.447126
1.212121 0.856006 25.048258
1.252525 0.884540 25.633265
1.292929 0.913073 26.202147
1.333333 0.941607 26.754905
1.373737 0.970141 27.291538
1.414141 0.998674 27.812046
1.454545 1.027208 28.316429
1.494949 1.055741 28.804687
1.535354 1.084275 29.276821
1.575758 1.112808 29.732829
1.616162 1.141342 30.172713
1.656566 1.169875 30.596472
1.696970 1.198409 31.004107
1.737374 1.226942 31.395616
1.777778 1.255476 31.771001
1.818182 1.284010 32.130260
1.858586 1.312543 32.473395
1.898990 1.341077 32.800405
1.939394 1.369610 33.111291
1.979798 1.398144 33.406051
2.020202 1.426677 33.684687
2.060606 1.455211 33.947198
2.101010 1.483744 34.193584
2.141414 1.512278 34.423845
2.181818 1.540811 34.637982
2.222222 1.569345 34.835993
2.262626 1.597878 35.017880
2.303030 1.626412 35.183642
2.343434 1.654946 35.333279
2.383838 1.683479 35.466791
2.424242 1.712013 35.584179
2.464646 1.740546 35.685441
2.505051 1.769080 35.770579
2.545455 1.797613 35.839592
2.585859 1.826147 35.892481
2.626263 1.854680 35.929244
2.666667 1.883214 35.949883
2.707071 1.911747 35.954396
2.747475 1.940281 35.942785
2.787879 1.968815 35.915050
2.828283 1.997348 35.871189
2.868687 2.025882 35.811203
2.909091 2.054415 35.735093
2.949495 2.082949 35.642858
2.989899 2.111482 35.534498
3.030303 2.140016 35.410013
3.070707 2.168549 35.269404
3.111111 2.197083 35.112669
3.151515 2.225616 34.939810
3.191919 2.254150 34.750826
3.232323 2.282684 34.545717
3.272727 2.311217 34.324483
3.313131 2.339751 34.087125
3.353535 2.368284 33.833642
3.393939 2.396818 33.564033
3.434343 2.425351 33.278300
3.474747 2.453885 32.976443
3.515152 2.482418 32.658460
3.555556 2.510952 32.324353
3.595960 2.539485 31.974120
3.636364 2.568019 31.607763
3.676768 2.596553 31.225282
3.717172 2.625086 30.826675
3.757576 2.653620 30.411943
3.797980 2.682153 29.981087
3.838384 2.710687 29.534106
3.878788 2.739220 29.071000
3.919192 2.767754 28.591769
3.959596 2.796287 28.096414
4.000000 2.824821 27.584933
