# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.049436 1.105500
0.080808 0.098873 2.195079
0.121212 0.148309 3.268737
0.161616 0.197746 4.326476
0.202020 0.247182 5.368294
0.242424 0.296619 6.394191
0.282828 0.346055 7.404168
0.323232 0.395492 8.398225
0.363636 0.444928 9.376361
0.404040 0.494365 10.338577
0.444444 0.543801 11.284872
0.484848 0.593238 12.215247
0.525253 0.642674 13.129702
0.565657 0.692110 14.028236
0.606061 0.741547 14.910849
0.646465 0.790983 15.777543
0.686869 0.840420 16.628316
0.727273 0.889856 17.463168
0.767677 0.939293 18.282100
0.808081 0.988729 19.085111
0.848485 1.038166 19.872203
0.888889 1.087602 20.643373
0.929293 1.137039 21.398624
0.969697 1.186475 22.137954
1.010101 1.235912 22.861363
1.050505 1.285348 23.568852
1.090909 1.334785 24.260421
1.131313 1.384221 24.936069
1.171717 1.433657 25.595797
1.212121 1.483094 26.239604
1.252525 1.532530 26.867491
1.292929 1.581967 27.479458
1.333333 1.631403 28.075504
1.373737 1.680840 28.655629
1.414141 1.730276 29.219835
1.454545 1.779713 29.768119
1.494949 1.829149 30.300484
1.535354 1.878586 30.816928
1.575758 1.928022 31.317451
1.616162 1.977459 31.802055
1.656566 2.026895 32.270737
1.696970 2.076331 32.723500
1.737374 2.125768 33.160341
1.777778 2.175204 33.581263
1.818182 2.224641 33.986264
1.858586 2.274077 34.375345
1.898990 2.323514 34.748505
1.939394 2.372950 35.105745
1.979798 2.422387 35.447064
2.020202 2.471823 35.772463
2.060606 2.521260 36.081941
2.101010 2.570696 36.375499
2.141414 2.620133 36.653137
2.181818 2.669569 36.914854
2.222222 2.719005 37.160651
2.262626 2.768442 37.390528
2.303030 2.817878 37.604484
2.343434 2.867315 37.802519
2.383838 2.916751 37.984634
2.424242 2.966188 38.150829
2.464646 3.015624 38.301103
2.505051 3.065061 38.435457
2.545455 3.114497 38.553891
2.585859 3.163934 38.656404
2.626263 3.213370 38.742996
2.666667 3.262807 38.813669
2.707071 3.312243 38.868420
2.747475 3.361680 38.907252
2.787879 3.411116 38.930163
2.828283 3.460552 38.937153
2.868687 3.509989 38.928223
2.909091 3.559425 38.903373
2.949495 3.608862 38.862602
2.989899 3.658298 38.805911
3.030303 3.707735 38.733299
3.070707 3.757171 38.644767
3.111111 3.806608 38.540315
3.151515 3.856044 38.419942
3.191919 3.905481 38.283649
3.232323 3.954917 38.131435
3.272727 4.004354 37.963301
3.313131 4.053790 37.779246
3.353535 4.103226 37.579271
3.393939 4.152663 37.363376
3.434343 4.202099 37.131560
3.474747 4.251536 36.883824
3.515152 4.300972 36.620167
3.555556 4.350409 36.340590
3.595960 4.399845 36.045093
3.636364 4.449282 35.733675
3.676768 4.498718 35.406337
3.717172 4.548155 35.063078
3.757576 4.597591 34.703899
3.797980 4.647028 34.328799
3.838384 4.696464 33.937779
3.878788 4.745900 33.530839
3.919192 4.795337 33.107978
3.959596 4.844773 32.669196
4.000000 4.894210 32.214495
