# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.087879 0.877205
0.080808 0.175758 1.738534
0.121212 0.263637 2.583987
0.161616 0.351516 3.413563
0.202020 0.439394 4.227263
0.242424 0.527273 5.025086
0.282828 0.615152 5.807033
0.323232 0.703031 6.573104
0.363636 0.790910 7.323299
0.404040 0.878789 8.057617
0.444444 0.966668 8.776059
0.484848 1.054547 9.478624
0.525253 1.142425 10.165313
0.565657 1.230304 10.836126
0.606061 1.318183 11.491063
0.646465 1.406062 12.130123
0.686869 1.493941 12.753307
0.727273 1.581820 13.360614
0.767677 1.669699 13.952045
0.808081 1.757578 14.527600
0.848485 1.845457 15.087278
0.888889 1.933335 15.631081
0.929293 2.021214 16.159006
0.969697 2.109093 16.671056
1.010101 2.196972 17.167229
1.050505 2.284851 17.647526
1.090909 2.372730 18.111946
1.131313 2.460609 18.560490
1.171717 2.548488 18.993158
1.212121 2.636366 19.409949
1.252525 2.724245 19.810864
1.292929 2.812124 20.195903
1.333333 2.900003 20.565065
1.373737 2.987882 20.918351
1.414141 3.075761 21.255761
1.454545 3.163640 21.577295
1.494949 3.251519 21.882952
1.535354 3.339397 22.172732
1.575758 3.427276 22.446637
1.616162 3.515155 22.704665
1.656566 3.603034 22.946816
1.696970 3.690913 23.173092
1.737374 3.778792 23.383491
1.777778 3.866671 23.578013
1.818182 3.954550 23.756660
1.858586 4.042429 23.919430
1.898990 4.130307 24.066323
1.939394 4.218186 24.197341
1.979798 4.306065 24.312482
2.020202 4.393944 24.411746
2.060606 4.481823 24.495134
2.101010 4.569702 24.562646
2.141414 4.657581 24.614282
2.181818 4.745460 24.650041
2.222222 4.833338 24.669924
2.262626 4.921217 24.673931
2.303030 5.009096 24.662061
2.343434 5.096975 24.634315
2.383838 5.184854 24.590693
2.424242 5.272733 24.531194
2.464646 5.360612 24.455819
2.505051 5.448491 24.364567
2.545455 5.536370 24.257439
2.585859 5.624248 24.134435
2.626263 5.712127 23.995555
2.666667 5.800006 23.840798
2.707071 5.887885 23.670165
2.747475 5.975764 23.483656
2.787879 6.063643 23.281270
2.828283 6.151522 23.063008
2.868687 6.239401 22.828869
2.909091 6.327279 22.578854
2.949495 6.415158 22.312963
2.989899 6.503037 22.031196
3.030303 6.590916 21.733552
3.070707 6.678795 21.420032
3.111111 6.766674 21.090635
3.151515 6.854553 20.745362
3.191919 6.942432 20.384213
3.232323 7.030310 20.007187
3.272727 7.118189 19.614286
3.313131 7.206068 19.205507
3.353535 7.293947 18.780853
3.393939 7.381826 18.340322
3.434343 7.469705 17.883915
3.474747 7.557584 17.411631
3.515152 7.645463 16.923471
3.555556 7.733342 16.419435
3.595960 7.821220 15.899522
3.636364 7.909099 15.363734
3.676768 7.996978 14.812068
3.717172 8.084857 14.244527
3.757576 8.172736 13.661109
3.797980 8.260615 13.061814
3.838384 8.348494 12.446644
3.878788 8.436373 11.815597
3.919192 8.524251 11.168674
3.959596 8.612130 10.505874
4.000000 8.700009 9.827198
