# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.103151 1.129513
0.080808 0.206303 2.242905
0.121212 0.309454 3.340177
0.161616 0.412605 4.421328
0.202020 0.515757 5.486358
0.242424 0.618908 6.535268
0.282828 0.722059 7.568057
0.323232 0.825210 8.584726
0.363636 0.928362 9.585274
0.404040 1.031513 10.569701
0.444444 1.134664 11.538008
0.484848 1.237816 12.490194
0.525253 1.340967 13.426259
0.565657 1.444118 14.346204
0.606061 1.547270 15.250028
0.646465 1.650421 16.137732
0.686869 1.753572 17.009315
0.727273 1.856724 17.864777
0.767677 1.959875 18.704119
0.808081 2.063026 19.527340
0.848485 2.166177 20.334441
0.888889 2.269329 21.125420
0.929293 2.372480 21.900280
0.969697 2.475631 22.659018
1.010101 2.578783 23.401636
1.050505 2.681934 24.128133
1.090909 2.785085 24.838510
1.131313 2.888237 25.532766
1.171717 2.991388 26.210902
1.212121 3.094539 26.872917
1.252525 3.197691 27.518811
1.292929 3.300842 28.148584
1.333333 3.403993 28.762237
1.373737 3.507144 29.359770
1.414141 3.610296 29.941181
1.454545 3.713447 30.506472
1.494949 3.816598 31.055643
1.535354 3.919750 31.588693
1.575758 4.022901 32.105622
1.616162 4.126052 32.606431
1.656566 4.229204 33.091119
1.696970 4.332355 33.559686
1.737374 4.435506 34.012133
1.777778 4.538658 34.448459
1.818182 4.641809 34.868664
1.858586 4.744960 35.272749
1.898990 4.848111 35.660713
1.939394 4.951263 36.032557
1.979798 5.054414 36.388280
2.020202 5.157565 36.727882
2.060606 5.260717 37.051364
2.101010 5.363868 37.358725
2.141414 5.467019 37.649966
2.181818 5.570171 37.925085
2.222222 5.673322 38.184085
2.262626 5.776473 38.426963
2.303030 5.879625 38.653721
2.343434 5.982776 38.864359
2.383838 6.085927 39.058875
2.424242 6.189078 39.237272
2.464646 6.292230 39.399547
2.505051 6.395381 39.545702
2.545455 6.498532 39.675736
2.585859 6.601684 39.789650
2.626263 6.704835 39.887443
2.666667 6.807986 39.969115
2.707071 6.911138 40.034667
2.747475 7.014289 40.084098
2.787879 7.117440 40.117409
2.828283 7.220592 40.134598
2.868687 7.323743 40.135668
2.909091 7.426894 40.120616
2.949495 7.530045 40.089444
2.989899 7.633197 40.042152
3.030303 7.736348 39.978739
3.070707 7.839499 39.899205
3.111111 7.942651 39.803550
3.151515 8.045802 39.691775
3.191919 8.148953 39.563879
3.232323 8.252105 39.419863
3.272727 8.355256 39.259726
3.313131 8.458407 39.083468
3.353535 8.561559 38.891090
3.393939 8.664710 38.682591
3.434343 8.767861 38.457972
3.474747 8.871012 38.217232
3.515152 8.974164 37.960371
3.555556 9.077315 37.687390
3.595960 9.180466 37.398288
3.636364 9.283618 37.093065
3.676768 9.386769 36.771722
3.717172 9.489920 36.434258
3.757576 9.593072 36.080674
3.797980 9.696223 35.710968
3.838384 9.799374 35.325143
3.878788 9.902526 34.923196
3.919192 10.005677 34.505129
3.959596 10.108828 34.070942
4.000000 10.211979 33.620634
