# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.091947 0.852511
0.080808 0.183894 1.688975
0.121212 0.275841 2.509392
0.161616 0.367788 3.313762
0.202020 0.459735 4.102086
0.242424 0.551681 4.874362
0.282828 0.643628 5.630592
0.323232 0.735575 6.370775
0.363636 0.827522 7.094912
0.404040 0.919469 7.803001
0.444444 1.011416 8.495044
0.484848 1.103363 9.171039
0.525253 1.195310 9.830988
0.565657 1.287257 10.474891
0.606061 1.379204 11.102746
0.646465 1.471150 11.714554
0.686869 1.563097 12.310316
0.727273 1.655044 12.890031
0.767677 1.746991 13.453699
0.808081 1.838938 14.001320
0.848485 1.930885 14.532895
0.888889 2.022832 15.048422
0.929293 2.114779 15.547903
0.969697 2.206726 16.031337
1.010101 2.298673 16.498724
1.050505 2.390620 16.950064
1.090909 2.482566 17.385358
1.131313 2.574513 17.804605
1.171717 2.666460 18.207804
1.212121 2.758407 18.594957
1.252525 2.850354 18.966064
1.292929 2.942301 19.321123
1.333333 3.034248 19.660136
1.373737 3.126195 19.983101
1.414141 3.218142 20.290020
1.454545 3.310089 20.580892
1.494949 3.402035 20.855718
1.535354 3.493982 21.114496
1.575758 3.585929 21.357228
1.616162 3.677876 21.583913
1.656566 3.769823 21.794551
1.696970 3.861770 21.989142
1.737374 3.953717 22.167686
1.777778 4.045664 22.330184
1.818182 4.137611 22.476635
1.858586 4.229558 22.607038
1.898990 4.321505 22.721396
1.939394 4.413451 22.819706
1.979798 4.505398 22.901969
2.020202 4.597345 22.968186
2.060606 4.689292 23.018356
2.101010 4.781239 23.052479
2.141414 4.873186 23.070555
2.181818 4.965133 23.072584
2.222222 5.057080 23.058567
2.262626 5.149027 23.028503
2.303030 5.240974 22.982391
2.343434 5.332920 22.920234
2.383838 5.424867 22.842029
2.424242 5.516814 22.747777
2.464646 5.608761 22.637479
2.505051 5.700708 22.511134
2.545455 5.792655 22.368742
2.585859 5.884602 22.210303
2.626263 5.976549 22.035817
2.666667 6.068496 21.845285
2.707071 6.160443 21.638705
2.747475 6.252390 21.416079
2.787879 6.344336 21.177406
2.828283 6.436283 20.922687
2.868687 6.528230 20.651920
2.909091 6.620177 20.365107
2.949495 6.712124 20.062246
2.989899 6.804071 19.743339
3.030303 6.896018 19.408385
3.070707 6.987965 19.057385
3.111111 7.079912 18.690337
3.151515 7.171859 18.307243
3.191919 7.263806 17.908102
3.232323 7.355752 17.492914
3.272727 7.447699 17.061679
3.313131 7.539646 16.614398
3.353535 7.631593 16.151069
3.393939 7.723540 15.671694
3.434343 7.815487 15.176272
3.474747 7.907434 14.664803
3.515152 7.999381 14.137287
3.555556 8.091328 13.593725
3.595960 8.183275 13.034116
3.636364 8.275221 12.458459
3.676768 8.367168 11.866756
3.717172 8.459115 11.259007
3.757576 8.551062 10.635210
3.797980 8.643009 9.995367
3.838384 8.734956 9.339476
3.878788 8.826903 8.667539
3.919192 8.918850 7.979555
3.959596 9.010797 7.275525
4.000000 9.102744 6.555447
