# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.084897 0.799288
0.080808 0.169793 1.582649
0.121212 0.254690 2.350082
0.161616 0.339586 3.101588
0.202020 0.424483 3.837166
0.242424 0.509379 4.556816
0.282828 0.594276 5.260539
0.323232 0.679172 5.948334
0.363636 0.764069 6.620202
0.404040 0.848966 7.276142
0.444444 0.933862 7.916155
0.484848 1.018759 8.540240
0.525253 1.103655 9.148397
0.565657 1.188552 9.740627
0.606061 1.273448 10.316930
0.646465 1.358345 10.877305
0.686869 1.443241 11.421752
0.727273 1.528138 11.950272
0.767677 1.613035 12.462864
0.808081 1.697931 12.959529
0.848485 1.782828 13.440266
0.888889 1.867724 13.905075
0.929293 1.952621 14.353957
0.969697 2.037517 14.786912
1.010101 2.122414 15.203939
1.050505 2.207310 15.605038
1.090909 2.292207 15.990210
1.131313 2.377104 16.359454
1.171717 2.462000 16.712771
1.212121 2.546897 17.050160
1.252525 2.631793 17.371621
1.292929 2.716690 17.677155
1.333333 2.801586 17.966762
1.373737 2.886483 18.240441
1.414141 2.971380 18.498192
1.454545 3.056276 18.740016
1.494949 3.141173 18.965912
1.535354 3.226069 19.175881
1.575758 3.310966 19.369922
1.616162 3.395862 19.548035
1.656566 3.480759 19.710221
1.696970 3.565655 19.856480
1.737374 3.650552 19.986810
1.777778 3.735449 20.101214
1.818182 3.820345 20.199689
1.858586 3.905242 20.282238
1.898990 3.990138 20.348858
1.939394 4.075035 20.399551
1.979798 4.159931 20.434317
2.020202 4.244828 20.453155
2.060606 4.329724 20.456065
2.101010 4.414621 20.443048
2.141414 4.499518 20.414104
2.181818 4.584414 20.369231
2.222222 4.669311 20.308432
2.262626 4.754207 20.231704
2.303030 4.839104 20.139049
2.343434 4.924000 20.030467
2.383838 5.008897 19.905957
2.424242 5.093793 19.765519
2.464646 5.178690 19.609154
2.505051 5.263587 19.436861
2.545455 5.348483 19.248641
2.585859 5.433380 19.044493
2.626263 5.518276 18.824418
2.666667 5.603173 18.588415
2.707071 5.688069 18.336485
2.747475 5.772966 18.068627
2.787879 5.857862 17.784841
2.828283 5.942759 17.485128
2.868687 6.027656 17.169487
2.909091 6.112552 16.837919
2.949495 6.197449 16.490423
2.989899 6.282345 16.127000
3.030303 6.367242 15.747649
3.070707 6.452138 15.352370
3.111111 6.537035 14.941164
3.151515 6.621931 14.514031
3.191919 6.706828 14.070970
3.232323 6.791725 13.611981
3.272727 6.876621 13.137065
3.313131 6.961518 12.646221
3.353535 7.046414 12.139449
3.393939 7.131311 11.616751
3.434343 7.216207 11.078124
3.474747 7.301104 10.523570
3.515152 7.386001 9.953088
3.555556 7.470897 9.366679
3.595960 7.555794 8.764343
3.636364 7.640690 8.146078
3.676768 7.725587 7.511887
3.717172 7.810483 6.861767
3.757576 7.895380 6.195720
3.797980 7.980276 5.513746
3.838384 8.065173 4.815844
3.878788 8.150070 4.102014
3.919192 8.234966 3.372257
3.959596 8.319863 2.626572
4.000000 8.404759 1.864960
