# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.107479 0.544074
0.080808 0.214957 1.072129
0.121212 0.322436 1.584166
0.161616 0.429914 2.080183
0.202020 0.537393 2.560182
0.242424 0.644871 3.024162
0.282828 0.752350 3.472123
0.323232 0.859828 3.904065
0.363636 0.967307 4.319989
0.404040 1.074785 4.719893
0.444444 1.182264 5.103779
0.484848 1.289742 5.471645
0.525253 1.397221 5.823493
0.565657 1.504699 6.159323
0.606061 1.612178 6.479133
0.646465 1.719656 6.782924
0.686869 1.827135 7.070697
0.727273 1.934613 7.342451
0.767677 2.042092 7.598185
0.808081 2.149570 7.837902
0.848485 2.257049 8.061599
0.888889 2.364527 8.269277
0.929293 2.472006 8.460937
0.969697 2.579484 8.636577
1.010101 2.686963 8.796199
1.050505 2.794441 8.939802
1.090909 2.901920 9.067386
1.131313 3.009398 9.178952
1.171717 3.116877 9.274498
1.212121 3.224355 9.354026
1.252525 3.331834 9.417534
1.292929 3.439313 9.465024
1.333333 3.546791 9.496495
1.373737 3.654270 9.511948
1.414141 3.761748 9.511381
1.454545 3.869227 9.494796
1.494949 3.976705 9.462191
1.535354 4.084184 9.413568
1.575758 4.191662 9.348926
1.616162 4.299141 9.268265
1.656566 4.406619 9.171586
1.696970 4.514098 9.058887
1.737374 4.621576 8.930170
1.777778 4.729055 8.785433
1.818182 4.836533 8.624678
1.858586 4.944012 8.447904
1.898990 5.051490 8.255112
1.939394 5.158969 8.046300
1.979798 5.266447 7.821470
2.020202 5.373926 7.580620
2.060606 5.481404 7.323752
2.101010 5.588883 7.050865
2.141414 5.696361 6.761959
2.181818 5.803840 6.457035
2.222222 5.911318 6.136091
2.262626 6.018797 5.799129
2.303030 6.126275 5.446148
2.343434 6.233754 5.077148
2.383838 6.341232 4.692129
2.424242 6.448711 4.291091
2.464646 6.556189 3.874034
2.505051 6.663668 3.440959
2.545455 6.771146 2.991865
2.585859 6.878625 2.526752
2.626263 6.986104 2.045620
2.666667 7.093582 1.548469
2.707071 7.201061 1.035299
2.747475 7.308539 0.506111
2.787879 7.416018 -0.039097
2.828283 7.523496 -0.600323
2.868687 7.630975 -1.177568
2.909091 7.738453 -1.770832
2.949495 7.845932 -2.380114
2.989899 7.953410 -3.005416
3.030303 8.060889 -3.646736
3.070707 8.168367 -4.304076
3.111111 8.275846 -4.977434
3.151515 8.383324 -5.666811
3.191919 8.490803 -6.372206
3.232323 8.598281 -7.093621
3.272727 8.705760 -7.831055
3.313131 8.813238 -8.584507
3.353535 8.920717 -9.353978
3.393939 9.028195 -10.139468
3.434343 9.135674 -10.940977
3.474747 9.243152 -11.758505
3.515152 9.350631 -12.592051
3.555556 9.458109 -13.441617
3.595960 9.565588 -14.307201
3.636364 9.673066 -15.188804
3.676768 9.780545 -16.086426
3.717172 9.888023 -17.000067
3.757576 9.995502 -17.929726
3.797980 10.102980 -18.875405
3.838384 10.210459 -19.837102
3.878788 10.317938 -20.814818
3.919192 10.425416 -21.808553
3.959596 10.532895 -22.818307
4.000000 10.640373 -23.844080
