# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.064849 0.748758
0.080808 0.129699 1.481642
0.121212 0.194548 2.198653
0.161616 0.259397 2.899789
0.202020 0.324247 3.585051
0.242424 0.389096 4.254440
0.282828 0.453945 4.907954
0.323232 0.518794 5.545595
0.363636 0.583644 6.167362
0.404040 0.648493 6.773255
0.444444 0.713342 7.363273
0.484848 0.778192 7.937418
0.525253 0.843041 8.495689
0.565657 0.907890 9.038086
0.606061 0.972740 9.564609
0.646465 1.037589 10.075259
0.686869 1.102438 10.570034
0.727273 1.167288 11.048935
0.767677 1.232137 11.511962
0.808081 1.296986 11.959116
0.848485 1.361836 12.390395
0.888889 1.426685 12.805801
0.929293 1.491534 13.205333
0.969697 1.556383 13.588990
1.010101 1.621233 13.956774
1.050505 1.686082 14.308684
1.090909 1.750931 14.644720
1.131313 1.815781 14.964882
1.171717 1.880630 15.269170
1.212121 1.945479 15.557584
1.252525 2.010329 15.830124
1.292929 2.075178 16.086790
1.333333 2.140027 16.327583
1.373737 2.204877 16.552501
1.414141 2.269726 16.761546
1.454545 2.334575 16.954716
1.494949 2.399425 17.132013
1.535354 2.464274 17.293435
1.575758 2.529123 17.438984
1.616162 2.593972 17.568659
1.656566 2.658822 17.682460
1.696970 2.723671 17.780387
1.737374 2.788520 17.862440
1.777778 2.853370 17.928619
1.818182 2.918219 17.978924
1.858586 2.983068 18.013355
1.898990 3.047918 18.031912
1.939394 3.112767 18.034596
1.979798 3.177616 18.021405
2.020202 3.242466 17.992341
2.060606 3.307315 17.947402
2.101010 3.372164 17.886590
2.141414 3.437013 17.809903
2.181818 3.501863 17.717343
2.222222 3.566712 17.608909
2.262626 3.631561 17.484601
2.303030 3.696411 17.344419
2.343434 3.761260 17.188363
2.383838 3.826109 17.016433
2.424242 3.890959 16.828629
2.464646 3.955808 16.624951
2.505051 4.020657 16.405400
2.545455 4.085507 16.169974
2.585859 4.150356 15.918674
2.626263 4.215205 15.651501
2.666667 4.280055 15.368453
2.707071 4.344904 15.069532
2.747475 4.409753 14.754737
2.787879 4.474602 14.424068
2.828283 4.539452 14.077524
2.868687 4.604301 13.715107
2.909091 4.669150 13.336816
2.949495 4.734000 12.942651
2.989899 4.798849 12.532612
3.030303 4.863698 12.106700
3.070707 4.928548 11.664913
3.111111 4.993397 11.207252
3.151515 5.058246 10.733717
3.191919 5.123096 10.244309
3.232323 5.187945 9.739026
3.272727 5.252794 9.217870
3.313131 5.317644 8.680840
3.353535 5.382493 8.127935
3.393939 5.447342 7.559157
3.434343 5.512191 6.974505
3.474747 5.577041 6.373979
3.515152 5.641890 5.757579
3.555556 5.706739 5.125305
3.595960 5.771589 4.477157
3.636364 5.836438 3.813135
3.676768 5.901287 3.133240
3.717172 5.966137 2.437470
3.757576 6.030986 1.725826
3.797980 6.095835 0.998309
3.838384 6.160685 0.254917
3.878788 6.225534 -0.504348
3.919192 6.290383 -1.279488
3.959596 6.355232 -2.070501
4.000000 6.420082 -2.877388
