# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.043777 0.455961
0.080808 0.087554 0.895961
0.121212 0.131331 1.320001
0.161616 0.175108 1.728079
0.202020 0.218885 2.120196
0.242424 0.262662 2.496353
0.282828 0.306438 2.856549
0.323232 0.350215 3.200784
0.363636 0.393992 3.529058
0.404040 0.437769 3.841371
0.444444 0.481546 4.137723
0.484848 0.525323 4.418114
0.525253 0.569100 4.682545
0.565657 0.612877 4.931014
0.606061 0.656654 5.163523
0.646465 0.700431 5.380070
0.686869 0.744208 5.580657
0.727273 0.787985 5.765283
0.767677 0.831762 5.933948
0.808081 0.875538 6.086653
0.848485 0.919315 6.223396
0.888889 0.963092 6.344178
0.929293 1.006869 6.449000
0.969697 1.050646 6.537860
1.010101 1.094423 6.610760
1.050505 1.138200 6.667699
1.090909 1.181977 6.708677
1.131313 1.225754 6.733694
1.171717 1.269531 6.742750
1.212121 1.313308 6.735846
1.252525 1.357085 6.712980
1.292929 1.400862 6.674154
1.333333 1.444638 6.619366
1.373737 1.488415 6.548618
1.414141 1.532192 6.461909
1.454545 1.575969 6.359239
1.494949 1.619746 6.240608
1.535354 1.663523 6.106016
1.575758 1.707300 5.955464
1.616162 1.751077 5.788950
1.656566 1.794854 5.606476
1.696970 1.838631 5.408041
1.737374 1.882408 5.193644
1.777778 1.926185 4.963287
1.818182 1.969962 4.716969
1.858586 2.013739 4.454690
1.898990 2.057515 4.176451
1.939394 2.101292 3.882250
1.979798 2.145069 3.572089
2.020202 2.188846 3.245966
2.060606 2.232623 2.903883
2.101010 2.276400 2.545839
2.141414 2.320177 2.171834
2.181818 2.363954 1.781868
2.222222 2.407731 1.375941
2.262626 2.451508 0.954053
2.303030 2.495285 0.516204
2.343434 2.539062 0.062395
2.383838 2.582839 -0.407376
2.424242 2.626615 -0.893107
2.464646 2.670392 -1.394799
2.505051 2.714169 -1.912452
2.545455 2.757946 -2.446066
2.585859 2.801723 -2.995641
2.626263 2.845500 -3.561176
2.666667 2.889277 -4.142673
2.707071 2.933054 -4.740131
2.747475 2.976831 -5.353549
2.787879 3.020608 -5.982928
2.828283 3.064385 -6.628268
2.868687 3.108162 -7.289569
2.909091 3.151939 -7.966831
2.949495 3.195715 -8.660054
2.989899 3.239492 -9.369238
3.030303 3.283269 -10.094382
3.070707 3.327046 -10.835488
3.111111 3.370823 -11.592554
3.151515 3.414600 -12.365581
3.191919 3.458377 -13.154570
3.232323 3.502154 -13.959519
3.272727 3.545931 -14.780429
3.313131 3.589708 -15.617299
3.353535 3.633485 -16.470131
3.393939 3.677262 -17.338924
3.434343 3.721039 -18.223677
3.474747 3.764815 -19.124391
3.515152 3.808592 -20.041067
3.555556 3.852369 -20.973703
3.595960 3.896146 -21.922300
3.636364 3.939923 -22.886858
3.676768 3.983700 -23.867376
3.717172 4.027477 -24.863856
3.757576 4.071254 -25.876297
3.797980 4.115031 -26.904698
3.838384 4.158808 -27.949060
3.878788 4.202585 -29.009384
3.919192 4.246362 -30.085668
3.959596 4.290139 -31.177913
4.000000 4.333915 -32.286119
