# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.050817 0.437870
0.080808 0.101635 0.859641
0.121212 0.152452 1.265314
0.161616 0.203270 1.654888
0.202020 0.254087 2.028363
0.242424 0.304904 2.385740
0.282828 0.355722 2.727017
0.323232 0.406539 3.052197
0.363636 0.457357 3.361277
0.404040 0.508174 3.654259
0.444444 0.558991 3.931142
0.484848 0.609809 4.191927
0.525253 0.660626 4.436613
0.565657 0.711444 4.665200
0.606061 0.762261 4.877689
0.646465 0.813078 5.074079
0.686869 0.863896 5.254370
0.727273 0.914713 5.418563
0.767677 0.965531 5.566657
0.808081 1.016348 5.698652
0.848485 1.067165 5.814548
0.888889 1.117983 5.914346
0.929293 1.168800 5.998046
0.969697 1.219618 6.065646
1.010101 1.270435 6.117148
1.050505 1.321252 6.152551
1.090909 1.372070 6.171856
1.131313 1.422887 6.175062
1.171717 1.473705 6.162169
1.212121 1.524522 6.133178
1.252525 1.575339 6.088088
1.292929 1.626157 6.026899
1.333333 1.676974 5.949611
1.373737 1.727792 5.856225
1.414141 1.778609 5.746741
1.454545 1.829426 5.621157
1.494949 1.880244 5.479475
1.535354 1.931061 5.321694
1.575758 1.981879 5.147815
1.616162 2.032696 4.957837
1.656566 2.083513 4.751760
1.696970 2.134331 4.529585
1.737374 2.185148 4.291311
1.777778 2.235966 4.036938
1.818182 2.286783 3.766466
1.858586 2.337600 3.479896
1.898990 2.388418 3.177228
1.939394 2.439235 2.858460
1.979798 2.490053 2.523594
2.020202 2.540870 2.172629
2.060606 2.591687 1.805566
2.101010 2.642505 1.422404
2.141414 2.693322 1.023143
2.181818 2.744140 0.607784
2.222222 2.794957 0.176326
2.262626 2.845774 -0.271231
2.303030 2.896592 -0.734887
2.343434 2.947409 -1.214641
2.383838 2.998227 -1.710493
2.424242 3.049044 -2.222445
2.464646 3.099861 -2.750495
2.505051 3.150679 -3.294644
2.545455 3.201496 -3.854891
2.585859 3.252314 -4.431237
2.626263 3.303131 -5.023682
2.666667 3.353948 -5.632225
2.707071 3.404766 -6.256867
2.747475 3.455583 -6.897608
2.787879 3.506401 -7.554448
2.828283 3.557218 -8.227386
2.868687 3.608035 -8.916422
2.909091 3.658853 -9.621558
2.949495 3.709670 -10.342792
2.989899 3.760488 -11.080125
3.030303 3.811305 -11.833556
3.070707 3.862122 -12.603086
3.111111 3.912940 -13.388715
3.151515 3.963757 -14.190442
3.191919 4.014575 -15.008268
3.232323 4.065392 -15.842193
3.272727 4.116209 -16.692217
3.313131 4.167027 -17.558339
3.353535 4.217844 -18.440559
3.393939 4.268662 -19.338879
3.434343 4.319479 -20.253297
3.474747 4.370296 -21.183814
3.515152 4.421114 -22.130429
3.555556 4.471931 -23.093143
3.595960 4.522749 -24.071956
3.636364 4.573566 -25.066867
3.676768 4.624383 -26.077877
3.717172 4.675201 -27.104986
3.757576 4.726018 -28.148194
3.797980 4.776836 -29.207500
3.838384 4.827653 -30.282904
3.878788 4.878470 -31.374408
3.919192 4.929288 -32.482010
3.959596 4.980105 -33.605711
4.000000 5.030923 -34.745510
