# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.062147 0.987749
0.080808 0.124293 1.959529
0.121212 0.186440 2.915342
0.161616 0.248587 3.855186
0.202020 0.310733 4.779062
0.242424 0.372880 5.686970
0.282828 0.435027 6.578909
0.323232 0.497173 7.454881
0.363636 0.559320 8.314884
0.404040 0.621467 9.158919
0.444444 0.683613 9.986986
0.484848 0.745760 10.799085
0.525253 0.807907 11.595215
0.565657 0.870053 12.375378
0.606061 0.932200 13.139572
0.646465 0.994347 13.887798
0.686869 1.056493 14.620056
0.727273 1.118640 15.336346
0.767677 1.180787 16.036667
0.808081 1.242933 16.721021
0.848485 1.305080 17.389406
0.888889 1.367227 18.041823
0.929293 1.429373 18.678272
0.969697 1.491520 19.298753
1.010101 1.553667 19.903265
1.050505 1.615813 20.491809
1.090909 1.677960 21.064386
1.131313 1.740107 21.620994
1.171717 1.802253 22.161633
1.212121 1.864400 22.686305
1.252525 1.926547 23.195009
1.292929 1.988693 23.687744
1.333333 2.050840 24.164511
1.373737 2.112987 24.625310
1.414141 2.175133 25.070141
1.454545 2.237280 25.499003
1.494949 2.299427 25.911898
1.535354 2.361573 26.308824
1.575758 2.423720 26.689782
1.616162 2.485867 27.054772
1.656566 2.548013 27.403794
1.696970 2.610160 27.736847
1.737374 2.672306 28.053933
1.777778 2.734453 28.355050
1.818182 2.796600 28.640199
1.858586 2.858746 28.909380
1.898990 2.920893 29.162592
1.939394 2.983040 29.399837
1.979798 3.045186 29.621113
2.020202 3.107333 29.826421
2.060606 3.169480 30.015761
2.101010 3.231626 30.189133
2.141414 3.293773 30.346537
2.181818 3.355920 30.487972
2.222222 3.418066 30.613439
2.262626 3.480213 30.722938
2.303030 3.542360 30.816469
2.343434 3.604506 30.894032
2.383838 3.666653 30.955627
2.424242 3.728800 31.001253
2.464646 3.790946 31.030911
2.505051 3.853093 31.044601
2.545455 3.915240 31.042323
2.585859 3.977386 31.024077
2.626263 4.039533 30.989863
2.666667 4.101680 30.939680
2.707071 4.163826 30.873529
2.747475 4.225973 30.791410
2.787879 4.288120 30.693323
2.828283 4.350266 30.579268
2.868687 4.412413 30.449244
2.909091 4.474560 30.303252
2.949495 4.536706 30.141293
2.989899 4.598853 29.963365
3.030303 4.661000 29.769468
3.070707 4.723146 29.559604
3.111111 4.785293 29.333771
3.151515 4.847440 29.091971
3.191919 4.909586 28.834202
3.232323 4.971733 28.560465
3.272727 5.033880 28.270759
3.313131 5.096026 27.965086
3.353535 5.158173 27.643444
3.393939 5.220320 27.305835
3.434343 5.282466 26.952257
3.474747 5.344613 26.582710
3.515152 5.406760 26.197196
3.555556 5.468906 25.795714
3.595960 5.531053 25.378263
3.636364 5.593200 24.944844
3.676768 5.655346 24.495457
3.717172 5.717493 24.030102
3.757576 5.779640 23.548779
3.797980 5.841786 23.051487
3.838384 5.903933 22.538227
3.878788 5.966080 22.009000
3.919192 6.028226 21.463804
3.959596 6.090373 20.902639
4.000000 6.152520 20.325507
