# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.080191 0.525842
0.080808 0.160383 1.035678
0.121212 0.240574 1.529509
0.161616 0.320766 2.007335
0.202020 0.400957 2.469156
0.242424 0.481148 2.914972
0.282828 0.561340 3.344782
0.323232 0.641531 3.758588
0.363636 0.721722 4.156388
0.404040 0.801914 4.538183
0.444444 0.882105 4.903972
0.484848 0.962297 5.253757
0.525253 1.042488 5.587536
0.565657 1.122679 5.905311
0.606061 1.202871 6.207080
0.646465 1.283062 6.492844
0.686869 1.363253 6.762602
0.727273 1.443445 7.016356
0.767677 1.523636 7.254104
0.808081 1.603828 7.475847
0.848485 1.684019 7.681585
0.888889 1.764210 7.871318
0.929293 1.844402 8.045046
0.969697 1.924593 8.202768
1.010101 2.004784 8.344485
1.050505 2.084976 8.470198
1.090909 2.165167 8.579904
1.131313 2.245359 8.673606
1.171717 2.325550 8.751303
1.212121 2.405741 8.812994
1.252525 2.485933 8.858680
1.292929 2.566124 8.888361
1.333333 2.646315 8.902037
1.373737 2.726507 8.899708
1.414141 2.806698 8.881373
1.454545 2.886890 8.847034
1.494949 2.967081 8.796689
1.535354 3.047272 8.730339
1.575758 3.127464 8.647984
1.616162 3.207655 8.549623
1.656566 3.287846 8.435258
1.696970 3.368038 8.304887
1.737374 3.448229 8.158511
1.777778 3.528421 7.996130
1.818182 3.608612 7.817743
1.858586 3.688803 7.623352
1.898990 3.768995 7.412955
1.939394 3.849186 7.186553
1.979798 3.929377 6.944146
2.020202 4.009569 6.685734
2.060606 4.089760 6.411317
2.101010 4.169952 6.120894
2.141414 4.250143 5.814467
2.181818 4.330334 5.492034
2.222222 4.410526 5.153596
2.262626 4.490717 4.799152
2.303030 4.570909 4.428704
2.343434 4.651100 4.042250
2.383838 4.731291 3.639791
2.424242 4.811483 3.221327
2.464646 4.891674 2.786858
2.505051 4.971865 2.336384
2.545455 5.052057 1.869904
2.585859 5.132248 1.387420
2.626263 5.212440 0.888930
2.666667 5.292631 0.374435
2.707071 5.372822 -0.156065
2.747475 5.453014 -0.702571
2.787879 5.533205 -1.265081
2.828283 5.613396 -1.843597
2.868687 5.693588 -2.438118
2.909091 5.773779 -3.048644
2.949495 5.853971 -3.675176
2.989899 5.934162 -4.317712
3.030303 6.014353 -4.976254
3.070707 6.094545 -5.650801
3.111111 6.174736 -6.341353
3.151515 6.254927 -7.047910
3.191919 6.335119 -7.770472
3.232323 6.415310 -8.509040
3.272727 6.495502 -9.263612
3.313131 6.575693 -10.034190
3.353535 6.655884 -10.820773
3.393939 6.736076 -11.623362
3.434343 6.816267 -12.441955
3.474747 6.896458 -13.276554
3.515152 6.976650 -14.127158
3.555556 7.056841 -14.993767
3.595960 7.137033 -15.876381
3.636364 7.217224 -16.775000
3.676768 7.297415 -17.689625
3.717172 7.377607 -18.620254
3.757576 7.457798 -19.566889
3.797980 7.537989 -20.529529
3.838384 7.618181 -21.508175
3.878788 7.698372 -22.502825
3.919192 7.778564 -23.513481
3.959596 7.858755 -24.540141
4.000000 7.938946 -25.582807
