# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.075670 0.884290
0.080808 0.151340 1.752683
0.121212 0.227010 2.605180
0.161616 0.302680 3.441781
0.202020 0.378349 4.262486
0.242424 0.454019 5.067295
0.282828 0.529689 5.856207
0.323232 0.605359 6.629224
0.363636 0.681029 7.386344
0.404040 0.756699 8.127568
0.444444 0.832369 8.852896
0.484848 0.908039 9.562328
0.525253 0.983708 10.255864
0.565657 1.059378 10.933503
0.606061 1.135048 11.595247
0.646465 1.210718 12.241094
0.686869 1.286388 12.871045
0.727273 1.362058 13.485100
0.767677 1.437728 14.083259
0.808081 1.513398 14.665521
0.848485 1.589067 15.231888
0.888889 1.664737 15.782358
0.929293 1.740407 16.316932
0.969697 1.816077 16.835610
1.010101 1.891747 17.338392
1.050505 1.967417 17.825278
1.090909 2.043087 18.296268
1.131313 2.118757 18.751361
1.171717 2.194427 19.190558
1.212121 2.270096 19.613859
1.252525 2.345766 20.021264
1.292929 2.421436 20.412773
1.333333 2.497106 20.788386
1.373737 2.572776 21.148102
1.414141 2.648446 21.491923
1.454545 2.724116 21.819847
1.494949 2.799786 22.131875
1.535354 2.875455 22.428007
1.575758 2.951125 22.708243
1.616162 3.026795 22.972582
1.656566 3.102465 23.221026
1.696970 3.178135 23.453573
1.737374 3.253805 23.670224
1.777778 3.329475 23.870979
1.818182 3.405145 24.055838
1.858586 3.480814 24.224801
1.898990 3.556484 24.377867
1.939394 3.632154 24.515038
1.979798 3.707824 24.636312
2.020202 3.783494 24.741690
2.060606 3.859164 24.831172
2.101010 3.934834 24.904758
2.141414 4.010504 24.962447
2.181818 4.086173 25.004241
2.222222 4.161843 25.030138
2.262626 4.237513 25.040139
2.303030 4.313183 25.034244
2.343434 4.388853 25.012453
2.383838 4.464523 24.974766
2.424242 4.540193 24.921183
2.464646 4.615863 24.851703
2.505051 4.691533 24.766327
2.545455 4.767202 24.665055
2.585859 4.842872 24.547887
2.626263 4.918542 24.414823
2.666667 4.994212 24.265863
2.707071 5.069882 24.101006
2.747475 5.145552 23.920254
2.787879 5.221222 23.723605
2.828283 5.296892 23.511060
2.868687 5.372561 23.282619
2.909091 5.448231 23.038282
2.949495 5.523901 22.778048
2.989899 5.599571 22.501919
3.030303 5.675241 22.209893
3.070707 5.750911 21.901971
3.111111 5.826581 21.578153
3.151515 5.902251 21.238439
3.191919 5.977920 20.882829
3.232323 6.053590 20.511322
3.272727 6.129260 20.123920
3.313131 6.204930 19.720621
3.353535 6.280600 19.301426
3.393939 6.356270 18.866335
3.434343 6.431940 18.415348
3.474747 6.507610 17.948464
3.515152 6.583280 17.465685
3.555556 6.658949 16.967009
3.595960 6.734619 16.452437
3.636364 6.810289 15.921970
3.676768 6.885959 15.375605
3.717172 6.961629 14.813345
3.757576 7.037299 14.235189
3.797980 7.112969 13.641136
3.838384 7.188639 13.031187
3.878788 7.264308 12.405343
3.919192 7.339978 11.763602
3.959596 7.415648 11.105964
4.000000 7.491318 10.432431
