# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.037508 0.666437
0.080808 0.075016 1.316926
0.121212 0.112523 1.951468
0.161616 0.150031 2.570061
0.202020 0.187539 3.172707
0.242424 0.225047 3.759405
0.282828 0.262554 4.330155
0.323232 0.300062 4.884957
0.363636 0.337570 5.423812
0.404040 0.375078 5.946718
0.444444 0.412585 6.453677
0.484848 0.450093 6.944688
0.525253 0.487601 7.419751
0.565657 0.525109 7.878866
0.606061 0.562617 8.322034
0.646465 0.600124 8.749254
0.686869 0.637632 9.160525
0.727273 0.675140 9.555849
0.767677 0.712648 9.935226
0.808081 0.750155 10.298654
0.848485 0.787663 10.646134
0.888889 0.825171 10.977667
0.929293 0.862679 11.293252
0.969697 0.900187 11.592889
1.010101 0.937694 11.876578
1.050505 0.975202 12.144320
1.090909 1.012710 12.396113
1.131313 1.050218 12.631959
1.171717 1.087725 12.851857
1.212121 1.125233 13.055807
1.252525 1.162741 13.243809
1.292929 1.200249 13.415864
1.333333 1.237756 13.571971
1.373737 1.275264 13.712129
1.414141 1.312772 13.836340
1.454545 1.350280 13.944604
1.494949 1.387788 14.036919
1.535354 1.425295 14.113286
1.575758 1.462803 14.173706
1.616162 1.500311 14.218178
1.656566 1.537819 14.246702
1.696970 1.575326 14.259278
1.737374 1.612834 14.255907
1.777778 1.650342 14.236587
1.818182 1.687850 14.201320
1.858586 1.725358 14.150105
1.898990 1.762865 14.082942
1.939394 1.800373 13.999831
1.979798 1.837881 13.900773
2.020202 1.875389 13.785766
2.060606 1.912896 13.654812
2.101010 1.950404 13.507910
2.141414 1.987912 13.345060
2.181818 2.025420 13.166262
2.222222 2.062927 12.971517
2.262626 2.100435 12.760824
2.303030 2.137943 12.534182
2.343434 2.175451 12.291593
2.383838 2.212959 12.033057
2.424242 2.250466 11.758572
2.464646 2.287974 11.468139
2.505051 2.325482 11.161759
2.545455 2.362990 10.839431
2.585859 2.400497 10.501155
2.626263 2.438005 10.146931
2.666667 2.475513 9.776760
2.707071 2.513021 9.390640
2.747475 2.550528 8.988573
2.787879 2.588036 8.570558
2.828283 2.625544 8.136595
2.868687 2.663052 7.686684
2.909091 2.700560 7.220826
2.949495 2.738067 6.739020
2.989899 2.775575 6.241265
3.030303 2.813083 5.727563
3.070707 2.850591 5.197913
3.111111 2.888098 4.652316
3.151515 2.925606 4.090770
3.191919 2.963114 3.513277
3.232323 3.000622 2.919836
3.272727 3.038130 2.310447
3.313131 3.075637 1.685110
3.353535 3.113145 1.043826
3.393939 3.150653 0.386593
3.434343 3.188161 -0.286587
3.474747 3.225668 -0.975715
3.515152 3.263176 -1.680791
3.555556 3.300684 -2.401815
3.595960 3.338192 -3.138786
3.636364 3.375699 -3.891706
3.676768 3.413207 -4.660573
3.717172 3.450715 -5.445388
3.757576 3.488223 -6.246151
3.797980 3.525731 -7.062862
3.838384 3.563238 -7.895520
3.878788 3.600746 -8.744127
3.919192 3.638254 -9.608681
3.959596 3.675762 -10.489183
4.000000 3.713269 -11.385632
