# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.046750 1.156728
0.080808 0.093499 2.297556
0.121212 0.140249 3.422484
0.161616 0.186998 4.531512
0.202020 0.233748 5.624641
0.242424 0.280497 6.701870
0.282828 0.327247 7.763199
0.323232 0.373997 8.808628
0.363636 0.420746 9.838158
0.404040 0.467496 10.851787
0.444444 0.514245 11.849518
0.484848 0.560995 12.831348
0.525253 0.607745 13.797278
0.565657 0.654494 14.747309
0.606061 0.701244 15.681440
0.646465 0.747993 16.599672
0.686869 0.794743 17.502003
0.727273 0.841492 18.388435
0.767677 0.888242 19.258967
0.808081 0.934992 20.113599
0.848485 0.981741 20.952332
0.888889 1.028491 21.775164
0.929293 1.075240 22.582097
0.969697 1.121990 23.373131
1.010101 1.168740 24.148264
1.050505 1.215489 24.907498
1.090909 1.262239 25.650832
1.131313 1.308988 26.378266
1.171717 1.355738 27.089800
1.212121 1.402487 27.785435
1.252525 1.449237 28.465170
1.292929 1.495987 29.129005
1.333333 1.542736 29.776941
1.373737 1.589486 30.408976
1.414141 1.636235 31.025112
1.454545 1.682985 31.625348
1.494949 1.729735 32.209685
1.535354 1.776484 32.778121
1.575758 1.823234 33.330658
1.616162 1.869983 33.867295
1.656566 1.916733 34.388033
1.696970 1.963482 34.892870
1.737374 2.010232 35.381808
1.777778 2.056982 35.854846
1.818182 2.103731 36.311985
1.858586 2.150481 36.753223
1.898990 2.197230 37.178562
1.939394 2.243980 37.588001
1.979798 2.290730 37.981540
2.020202 2.337479 38.359180
2.060606 2.384229 38.720920
2.101010 2.430978 39.066760
2.141414 2.477728 39.396700
2.181818 2.524477 39.710740
2.222222 2.571227 40.008881
2.262626 2.617977 40.291122
2.303030 2.664726 40.557463
2.343434 2.711476 40.807905
2.383838 2.758225 41.042446
2.424242 2.804975 41.261088
2.464646 2.851725 41.463831
2.505051 2.898474 41.650673
2.545455 2.945224 41.821616
2.585859 2.991973 41.976659
2.626263 3.038723 42.115802
2.666667 3.085472 42.239045
2.707071 3.132222 42.346389
2.747475 3.178972 42.437833
2.787879 3.225721 42.513377
2.828283 3.272471 42.573021
2.868687 3.319220 42.616766
2.909091 3.365970 42.644611
2.949495 3.412720 42.656556
2.989899 3.459469 42.652601
3.030303 3.506219 42.632747
3.070707 3.552968 42.596993
3.111111 3.599718 42.545339
3.151515 3.646467 42.477785
3.191919 3.693217 42.394332
3.232323 3.739967 42.294978
3.272727 3.786716 42.179725
3.313131 3.833466 42.048573
3.353535 3.880215 41.901520
3.393939 3.926965 41.738568
3.434343 3.973715 41.559716
3.474747 4.020464 41.364964
3.515152 4.067214 41.154313
3.555556 4.113963 40.927761
3.595960 4.160713 40.685310
3.636364 4.207462 40.426960
3.676768 4.254212 40.152709
3.717172 4.300962 39.862559
3.757576 4.347711 39.556509
3.797980 4.394461 39.234559
3.838384 4.441210 38.896709
3.878788 4.487960 38.542960
3.919192 4.534709 38.173311
3.959596 4.581459 37.787762
4.000000 4.628209 37.386314
