# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.054050 0.476895
0.080808 0.108100 0.937834
0.121212 0.162150 1.382815
0.161616 0.216200 1.811839
0.202020 0.270250 2.224907
0.242424 0.324300 2.622017
0.282828 0.378349 3.003170
0.323232 0.432399 3.368367
0.363636 0.486449 3.717606
0.404040 0.540499 4.050888
0.444444 0.594549 4.368213
0.484848 0.648599 4.669582
0.525253 0.702649 4.954993
0.565657 0.756699 5.224447
0.606061 0.810749 5.477944
0.646465 0.864799 5.715484
0.686869 0.918849 5.937067
0.727273 0.972899 6.142694
0.767677 1.026948 6.332363
0.808081 1.080998 6.506075
0.848485 1.135048 6.663830
0.888889 1.189098 6.805628
0.929293 1.243148 6.931469
0.969697 1.297198 7.041353
1.010101 1.351248 7.135280
1.050505 1.405298 7.213250
1.090909 1.459348 7.275263
1.131313 1.513398 7.321319
1.171717 1.567448 7.351418
1.212121 1.621498 7.365560
1.252525 1.675547 7.363745
1.292929 1.729597 7.345973
1.333333 1.783647 7.312244
1.373737 1.837697 7.262558
1.414141 1.891747 7.196915
1.454545 1.945797 7.115315
1.494949 1.999847 7.017758
1.535354 2.053897 6.904244
1.575758 2.107947 6.774773
1.616162 2.161997 6.629345
1.656566 2.216047 6.467960
1.696970 2.270097 6.290618
1.737374 2.324147 6.097318
1.777778 2.378196 5.888062
1.818182 2.432246 5.662849
1.858586 2.486296 5.421679
1.898990 2.540346 5.164552
1.939394 2.594396 4.891467
1.979798 2.648446 4.602426
2.020202 2.702496 4.297428
2.060606 2.756546 3.976473
2.101010 2.810596 3.639560
2.141414 2.864646 3.286691
2.181818 2.918696 2.917865
2.222222 2.972746 2.533081
2.262626 3.026795 2.132341
2.303030 3.080845 1.715644
2.343434 3.134895 1.282989
2.383838 3.188945 0.834378
2.424242 3.242995 0.369810
2.464646 3.297045 -0.110716
2.505051 3.351095 -0.607198
2.545455 3.405145 -1.119637
2.585859 3.459195 -1.648034
2.626263 3.513245 -2.192387
2.666667 3.567295 -2.752698
2.707071 3.621345 -3.328965
2.747475 3.675394 -3.921190
2.787879 3.729444 -4.529371
2.828283 3.783494 -5.153510
2.868687 3.837544 -5.793605
2.909091 3.891594 -6.449658
2.949495 3.945644 -7.121667
2.989899 3.999694 -7.809634
3.030303 4.053744 -8.513557
3.070707 4.107794 -9.233438
3.111111 4.161844 -9.969275
3.151515 4.215894 -10.721070
3.191919 4.269944 -11.488822
3.232323 4.323994 -12.272530
3.272727 4.378043 -13.072196
3.313131 4.432093 -13.887819
3.353535 4.486143 -14.719398
3.393939 4.540193 -15.566935
3.434343 4.594243 -16.430429
3.474747 4.648293 -17.309879
3.515152 4.702343 -18.205287
3.555556 4.756393 -19.116652
3.595960 4.810443 -20.043973
3.636364 4.864493 -20.987252
3.676768 4.918543 -21.946488
3.717172 4.972593 -22.921681
3.757576 5.026642 -23.912831
3.797980 5.080692 -24.919937
3.838384 5.134742 -25.943001
3.878788 5.188792 -26.982022
3.919192 5.242842 -28.037000
3.959596 5.296892 -29.107935
4.000000 5.350942 -30.194826
