# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.045951 1.038641
0.080808 0.091903 2.061331
0.121212 0.137854 3.068071
0.161616 0.183806 4.058860
0.202020 0.229757 5.033699
0.242424 0.275709 5.992586
0.282828 0.321660 6.935524
0.323232 0.367612 7.862510
0.363636 0.413563 8.773546
0.404040 0.459515 9.668631
0.444444 0.505466 10.547765
0.484848 0.551418 11.410949
0.525253 0.597369 12.258182
0.565657 0.643321 13.089464
0.606061 0.689272 13.904796
0.646465 0.735224 14.704177
0.686869 0.781175 15.487607
0.727273 0.827127 16.255087
0.767677 0.873078 17.006616
0.808081 0.919030 17.742194
0.848485 0.964981 18.461822
0.888889 1.010933 19.165499
0.929293 1.056884 19.853225
0.969697 1.102836 20.525001
1.010101 1.148787 21.180826
1.050505 1.194739 21.820701
1.090909 1.240690 22.444624
1.131313 1.286642 23.052597
1.171717 1.332593 23.644619
1.212121 1.378545 24.220691
1.252525 1.424496 24.780812
1.292929 1.470448 25.324982
1.333333 1.516399 25.853202
1.373737 1.562351 26.365471
1.414141 1.608302 26.861789
1.454545 1.654254 27.342157
1.494949 1.700205 27.806574
1.535354 1.746157 28.255040
1.575758 1.792108 28.687556
1.616162 1.838060 29.104121
1.656566 1.884011 29.504735
1.696970 1.929963 29.889399
1.737374 1.975914 30.258112
1.777778 2.021866 30.610874
1.818182 2.067817 30.947686
1.858586 2.113769 31.268547
1.898990 2.159720 31.573457
1.939394 2.205672 31.862416
1.979798 2.251623 32.135425
2.020202 2.297575 32.392484
2.060606 2.343526 32.633591
2.101010 2.389478 32.858748
2.141414 2.435429 33.067954
2.181818 2.481381 33.261210
2.222222 2.527332 33.438515
2.262626 2.573284 33.599869
2.303030 2.619235 33.745273
2.343434 2.665187 33.874726
2.383838 2.711138 33.988228
2.424242 2.757090 34.085779
2.464646 2.803041 34.167380
2.505051 2.848993 34.233031
2.545455 2.894944 34.282730
2.585859 2.940896 34.316479
2.626263 2.986847 34.334277
2.666667 3.032798 34.336125
2.707071 3.078750 34.322022
2.747475 3.124701 34.291968
2.787879 3.170653 34.245963
2.828283 3.216604 34.184008
2.868687 3.262556 34.106102
2.909091 3.308507 34.012246
2.949495 3.354459 33.902439
2.989899 3.400410 33.776681
3.030303 3.446362 33.634973
3.070707 3.492313 33.477313
3.111111 3.538265 33.303704
3.151515 3.584216 33.114143
3.191919 3.630168 32.908632
3.232323 3.676119 32.687170
3.272727 3.722071 32.449758
3.313131 3.768022 32.196394
3.353535 3.813974 31.927081
3.393939 3.859925 31.641816
3.434343 3.905877 31.340601
3.474747 3.951828 31.023435
3.515152 3.997780 30.690318
3.555556 4.043731 30.341251
3.595960 4.089683 29.976233
3.636364 4.135634 29.595265
3.676768 4.181586 29.198346
3.717172 4.227537 28.785476
3.757576 4.273489 28.356655
3.797980 4.319440 27.911884
3.838384 4.365392 27.451162
3.878788 4.411343 26.974490
3.919192 4.457295 26.481866
3.959596 4.503246 25.973293
4.000000 4.549198 25.448768
