# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.059245 0.831480
0.080808 0.118491 1.647026
0.121212 0.177736 2.446637
0.161616 0.236982 3.230314
0.202020 0.296227 3.998057
0.242424 0.355473 4.749865
0.282828 0.414718 5.485739
0.323232 0.473964 6.205678
0.363636 0.533209 6.909683
0.404040 0.592455 7.597753
0.444444 0.651700 8.269889
0.484848 0.710946 8.926091
0.525253 0.770191 9.566358
0.565657 0.829437 10.190691
0.606061 0.888682 10.799089
0.646465 0.947928 11.391553
0.686869 1.007173 11.968082
0.727273 1.066419 12.528677
0.767677 1.125664 13.073338
0.808081 1.184910 13.602064
0.848485 1.244155 14.114856
0.888889 1.303401 14.611713
0.929293 1.362646 15.092636
0.969697 1.421892 15.557624
1.010101 1.481137 16.006678
1.050505 1.540383 16.439798
1.090909 1.599628 16.856983
1.131313 1.658874 17.258234
1.171717 1.718119 17.643550
1.212121 1.777365 18.012932
1.252525 1.836610 18.366379
1.292929 1.895856 18.703892
1.333333 1.955101 19.025471
1.373737 2.014347 19.331115
1.414141 2.073592 19.620825
1.454545 2.132838 19.894600
1.494949 2.192083 20.152441
1.535354 2.251329 20.394347
1.575758 2.310574 20.620319
1.616162 2.369820 20.830357
1.656566 2.429065 21.024460
1.696970 2.488311 21.202629
1.737374 2.547556 21.364863
1.777778 2.606802 21.511163
1.818182 2.666047 21.641528
1.858586 2.725293 21.755959
1.898990 2.784538 21.854456
1.939394 2.843784 21.937018
1.979798 2.903029 22.003646
2.020202 2.962275 22.054339
2.060606 3.021520 22.089098
2.101010 3.080766 22.107922
2.141414 3.140011 22.110812
2.181818 3.199257 22.097768
2.222222 3.258502 22.068789
2.262626 3.317748 22.023876
2.303030 3.376993 21.963028
2.343434 3.436239 21.886246
2.383838 3.495484 21.793530
2.424242 3.554730 21.684879
2.464646 3.613975 21.560293
2.505051 3.673221 21.419774
2.545455 3.732466 21.263319
2.585859 3.791712 21.090931
2.626263 3.850957 20.902608
2.666667 3.910203 20.698350
2.707071 3.969448 20.478158
2.747475 4.028694 20.242032
2.787879 4.087939 19.989971
2.828283 4.147185 19.721976
2.868687 4.206430 19.438046
2.909091 4.265676 19.138182
2.949495 4.324921 18.822383
2.989899 4.384167 18.490650
3.030303 4.443412 18.142983
3.070707 4.502658 17.779381
3.111111 4.561903 17.399845
3.151515 4.621149 17.004374
3.191919 4.680394 16.592969
3.232323 4.739640 16.165630
3.272727 4.798885 15.722356
3.313131 4.858131 15.263147
3.353535 4.917376 14.788005
3.393939 4.976622 14.296927
3.434343 5.035867 13.789916
3.474747 5.095113 13.266970
3.515152 5.154358 12.728089
3.555556 5.213604 12.173274
3.595960 5.272849 11.602525
3.636364 5.332095 11.015841
3.676768 5.391340 10.413223
3.717172 5.450586 9.794670
3.757576 5.509831 9.160183
3.797980 5.569077 8.509762
3.838384 5.628322 7.843406
3.878788 5.687568 7.161115
3.919192 5.746813 6.462891
3.959596 5.806059 5.748731
4.000000 5.865304 5.018638
