# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.008145 0.464753
0.080808 0.016290 0.913553
0.121212 0.024435 1.346399
0.161616 0.032579 1.763293
0.202020 0.040724 2.164233
0.242424 0.048869 2.549220
0.282828 0.057014 2.918254
0.323232 0.065159 3.271335
0.363636 0.073304 3.608463
0.404040 0.081448 3.929637
0.444444 0.089593 4.234859
0.484848 0.097738 4.524127
0.525253 0.105883 4.797442
0.565657 0.114028 5.054804
0.606061 0.122173 5.296213
0.646465 0.130317 5.521669
0.686869 0.138462 5.731171
0.727273 0.146607 5.924721
0.767677 0.154752 6.102317
0.808081 0.162897 6.263960
0.848485 0.171042 6.409650
0.888889 0.179186 6.539387
0.929293 0.187331 6.653170
0.969697 0.195476 6.751001
1.010101 0.203621 6.832878
1.050505 0.211766 6.898803
1.090909 0.219911 6.948774
1.131313 0.228055 6.982792
1.171717 0.236200 7.000857
1.212121 0.244345 7.002968
1.252525 0.252490 6.989127
1.292929 0.260635 6.959332
1.333333 0.268780 6.913585
1.373737 0.276924 6.851884
1.414141 0.285069 6.774230
1.454545 0.293214 6.680622
1.494949 0.301359 6.571062
1.535354 0.309504 6.445549
1.575758 0.317649 6.304082
1.616162 0.325793 6.146662
1.656566 0.333938 5.973289
1.696970 0.342083 5.783963
1.737374 0.350228 5.578684
1.777778 0.358373 5.357452
1.818182 0.366518 5.120266
1.858586 0.374662 4.867128
1.898990 0.382807 4.598036
1.939394 0.390952 4.312991
1.979798 0.399097 4.011993
2.020202 0.407242 3.695042
2.060606 0.415387 3.362138
2.101010 0.423531 3.013280
2.141414 0.431676 2.648470
2.181818 0.439821 2.267706
2.222222 0.447966 1.870989
2.262626 0.456111 1.458319
2.303030 0.464256 1.029696
2.343434 0.472400 0.585119
2.383838 0.480545 0.124590
2.424242 0.488690 -0.351893
2.464646 0.496835 -0.844329
2.505051 0.504980 -1.352718
2.545455 0.513125 -1.877060
2.585859 0.521269 -2.417355
2.626263 0.529414 -2.973603
2.666667 0.537559 -3.545805
2.707071 0.545704 -4.133959
2.747475 0.553849 -4.738067
2.787879 0.561994 -5.358128
2.828283 0.570138 -5.994142
2.868687 0.578283 -6.646109
2.909091 0.586428 -7.314030
2.949495 0.594573 -7.997903
2.989899 0.602718 -8.697730
3.030303 0.610863 -9.413509
3.070707 0.619007 -10.145242
3.111111 0.627152 -10.892928
3.151515 0.635297 -11.656568
3.191919 0.643442 -12.436160
3.232323 0.651587 -13.231706
3.272727 0.659732 -14.043204
3.313131 0.667876 -14.870656
3.353535 0.676021 -15.714061
3.393939 0.684166 -16.573419
3.434343 0.692311 -17.448730
3.474747 0.700456 -18.339995
3.515152 0.708601 -19.247212
3.555556 0.716745 -20.170383
3.595960 0.724890 -21.109506
3.636364 0.733035 -22.064583
3.676768 0.741180 -23.035614
3.717172 0.749325 -24.022597
3.757576 0.757470 -25.025533
3.797980 0.765614 -26.044423
3.838384 0.773759 -27.079265
3.878788 0.781904 -28.130061
3.919192 0.790049 -29.196810
3.959596 0.798194 -30.279512
4.000000 0.806339 -31.378167
