# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.040492 0.471812
0.080808 0.080983 0.927732
0.121212 0.121475 1.367760
0.161616 0.161966 1.791897
0.202020 0.202458 2.200142
0.242424 0.242950 2.592496
0.282828 0.283441 2.968957
0.323232 0.323933 3.329527
0.363636 0.364425 3.674206
0.404040 0.404916 4.002993
0.444444 0.445408 4.315888
0.484848 0.485899 4.612891
0.525253 0.526391 4.894003
0.565657 0.566883 5.159223
0.606061 0.607374 5.408552
0.646465 0.647866 5.641989
0.686869 0.688358 5.859534
0.727273 0.728849 6.061188
0.767677 0.769341 6.246949
0.808081 0.809832 6.416820
0.848485 0.850324 6.570798
0.888889 0.890816 6.708885
0.929293 0.931307 6.831080
0.969697 0.971799 6.937384
1.010101 1.012290 7.027796
1.050505 1.052782 7.102316
1.090909 1.093274 7.160945
1.131313 1.133765 7.203682
1.171717 1.174257 7.230527
1.212121 1.214749 7.241481
1.252525 1.255240 7.236543
1.292929 1.295732 7.215713
1.333333 1.336223 7.178992
1.373737 1.376715 7.126379
1.414141 1.417207 7.057874
1.454545 1.457698 6.973478
1.494949 1.498190 6.873190
1.535354 1.538682 6.757010
1.575758 1.579173 6.624939
1.616162 1.619665 6.476976
1.656566 1.660156 6.313122
1.696970 1.700648 6.133376
1.737374 1.741140 5.937738
1.777778 1.781631 5.726208
1.818182 1.822123 5.498787
1.858586 1.862615 5.255474
1.898990 1.903106 4.996269
1.939394 1.943598 4.721173
1.979798 1.984089 4.430185
2.020202 2.024581 4.123306
2.060606 2.065073 3.800535
2.101010 2.105564 3.461872
2.141414 2.146056 3.107318
2.181818 2.186547 2.736871
2.222222 2.227039 2.350534
2.262626 2.267531 1.948304
2.303030 2.308022 1.530183
2.343434 2.348514 1.096170
2.383838 2.389006 0.646266
2.424242 2.429497 0.180470
2.464646 2.469989 -0.301218
2.505051 2.510480 -0.798797
2.545455 2.550972 -1.312268
2.585859 2.591464 -1.841631
2.626263 2.631955 -2.386885
2.666667 2.672447 -2.948031
2.707071 2.712939 -3.525069
2.747475 2.753430 -4.117998
2.787879 2.793922 -4.726819
2.828283 2.834413 -5.351532
2.868687 2.874905 -5.992136
2.909091 2.915397 -6.648632
2.949495 2.955888 -7.321020
2.989899 2.996380 -8.009299
3.030303 3.036871 -8.713470
3.070707 3.077363 -9.433533
3.111111 3.117855 -10.169487
3.151515 3.158346 -10.921333
3.191919 3.198838 -11.689070
3.232323 3.239330 -12.472700
3.272727 3.279821 -13.272221
3.313131 3.320313 -14.087633
3.353535 3.360804 -14.918937
3.393939 3.401296 -15.766133
3.434343 3.441788 -16.629221
3.474747 3.482279 -17.508200
3.515152 3.522771 -18.403071
3.555556 3.563263 -19.313833
3.595960 3.603754 -20.240487
3.636364 3.644246 -21.183033
3.676768 3.684737 -22.141471
3.717172 3.725229 -23.115800
3.757576 3.765721 -24.106021
3.797980 3.806212 -25.112133
3.838384 3.846704 -26.134137
3.878788 3.887195 -27.172033
3.919192 3.927687 -28.225820
3.959596 3.968179 -29.295499
4.000000 4.008670 -30.381070
