# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.032746 0.517919
0.080808 0.065493 1.019714
0.121212 0.098239 1.505383
0.161616 0.130985 1.974928
0.202020 0.163732 2.428348
0.242424 0.196478 2.865643
0.282828 0.229225 3.286813
0.323232 0.261971 3.691859
0.363636 0.294717 4.080780
0.404040 0.327464 4.453576
0.444444 0.360210 4.810247
0.484848 0.392956 5.150793
0.525253 0.425703 5.475214
0.565657 0.458449 5.783511
0.606061 0.491195 6.075683
0.646465 0.523942 6.351730
0.686869 0.556688 6.611652
0.727273 0.589434 6.855449
0.767677 0.622181 7.083122
0.808081 0.654927 7.294669
0.848485 0.687674 7.490092
0.888889 0.720420 7.669390
0.929293 0.753166 7.832563
0.969697 0.785913 7.979612
1.010101 0.818659 8.110535
1.050505 0.851405 8.225334
1.090909 0.884152 8.324008
1.131313 0.916898 8.406557
1.171717 0.949644 8.472982
1.212121 0.982391 8.523281
1.252525 1.015137 8.557456
1.292929 1.047883 8.575506
1.333333 1.080630 8.577431
1.373737 1.113376 8.563231
1.414141 1.146123 8.532906
1.454545 1.178869 8.486457
1.494949 1.211615 8.423883
1.535354 1.244362 8.345184
1.575758 1.277108 8.250360
1.616162 1.309854 8.139411
1.656566 1.342601 8.012338
1.696970 1.375347 7.869139
1.737374 1.408093 7.709816
1.777778 1.440840 7.534368
1.818182 1.473586 7.342795
1.858586 1.506333 7.135098
1.898990 1.539079 6.911275
1.939394 1.571825 6.671328
1.979798 1.604572 6.415256
2.020202 1.637318 6.143059
2.060606 1.670064 5.854738
2.101010 1.702811 5.550291
2.141414 1.735557 5.229720
2.181818 1.768303 4.893024
2.222222 1.801050 4.540203
2.262626 1.833796 4.171257
2.303030 1.866542 3.786186
2.343434 1.899289 3.384991
2.383838 1.932035 2.967671
2.424242 1.964782 2.534226
2.464646 1.997528 2.084656
2.505051 2.030274 1.618961
2.545455 2.063021 1.137141
2.585859 2.095767 0.639197
2.626263 2.128513 0.125128
2.666667 2.161260 -0.405066
2.707071 2.194006 -0.951385
2.747475 2.226752 -1.513828
2.787879 2.259499 -2.092397
2.828283 2.292245 -2.687090
2.868687 2.324992 -3.297908
2.909091 2.357738 -3.924851
2.949495 2.390484 -4.567919
2.989899 2.423231 -5.227111
3.030303 2.455977 -5.902428
3.070707 2.488723 -6.593871
3.111111 2.521470 -7.301438
3.151515 2.554216 -8.025129
3.191919 2.586962 -8.764946
3.232323 2.619709 -9.520887
3.272727 2.652455 -10.292954
3.313131 2.685201 -11.081145
3.353535 2.717948 -11.885460
3.393939 2.750694 -12.705901
3.434343 2.783441 -13.542467
3.474747 2.816187 -14.395157
3.515152 2.848933 -15.263972
3.555556 2.881680 -16.148912
3.595960 2.914426 -17.049977
3.636364 2.947172 -17.967166
3.676768 2.979919 -18.900481
3.717172 3.012665 -19.849920
3.757576 3.045411 -20.815484
3.797980 3.078158 -21.797173
3.838384 3.110904 -22.794987
3.878788 3.143650 -23.808925
3.919192 3.176397 -24.838989
3.959596 3.209143 -25.885177
4.000000 3.241890 -26.947490
