# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.025892 0.697794
0.080808 0.051783 1.379603
0.121212 0.077675 2.045427
0.161616 0.103566 2.695266
0.202020 0.129458 3.329121
0.242424 0.155350 3.946991
0.282828 0.181241 4.548876
0.323232 0.207133 5.134777
0.363636 0.233025 5.704692
0.404040 0.258916 6.258623
0.444444 0.284808 6.796570
0.484848 0.310699 7.318531
0.525253 0.336591 7.824508
0.565657 0.362483 8.314500
0.606061 0.388374 8.788508
0.646465 0.414266 9.246530
0.686869 0.440158 9.688568
0.727273 0.466049 10.114621
0.767677 0.491941 10.524690
0.808081 0.517832 10.918773
0.848485 0.543724 11.296872
0.888889 0.569616 11.658987
0.929293 0.595507 12.005116
0.969697 0.621399 12.335261
1.010101 0.647291 12.649421
1.050505 0.673182 12.947596
1.090909 0.699074 13.229787
1.131313 0.724965 13.495993
1.171717 0.750857 13.746214
1.212121 0.776749 13.980450
1.252525 0.802640 14.198702
1.292929 0.828532 14.400968
1.333333 0.854424 14.587251
1.373737 0.880315 14.757548
1.414141 0.906207 14.911861
1.454545 0.932098 15.050189
1.494949 0.957990 15.172532
1.535354 0.983882 15.278890
1.575758 1.009773 15.369264
1.616162 1.035665 15.443653
1.656566 1.061557 15.502057
1.696970 1.087448 15.544477
1.737374 1.113340 15.570912
1.777778 1.139231 15.581362
1.818182 1.165123 15.575827
1.858586 1.191015 15.554307
1.898990 1.216906 15.516803
1.939394 1.242798 15.463314
1.979798 1.268690 15.393841
2.020202 1.294581 15.308382
2.060606 1.320473 15.206939
2.101010 1.346364 15.089512
2.141414 1.372256 14.956099
2.181818 1.398148 14.806702
2.222222 1.424039 14.641320
2.262626 1.449931 14.459953
2.303030 1.475823 14.262601
2.343434 1.501714 14.049265
2.383838 1.527606 13.819944
2.424242 1.553497 13.574638
2.464646 1.579389 13.313348
2.505051 1.605281 13.036073
2.545455 1.631172 12.742813
2.585859 1.657064 12.433568
2.626263 1.682956 12.108339
2.666667 1.708847 11.767125
2.707071 1.734739 11.409926
2.747475 1.760630 11.036742
2.787879 1.786522 10.647574
2.828283 1.812414 10.242421
2.868687 1.838305 9.821283
2.909091 1.864197 9.384161
2.949495 1.890089 8.931053
2.989899 1.915980 8.461961
3.030303 1.941872 7.976885
3.070707 1.967763 7.475823
3.111111 1.993655 6.958777
3.151515 2.019547 6.425746
3.191919 2.045438 5.876730
3.232323 2.071330 5.311730
3.272727 2.097222 4.730745
3.313131 2.123113 4.133775
3.353535 2.149005 3.520820
3.393939 2.174896 2.891881
3.434343 2.200788 2.246957
3.474747 2.226680 1.586048
3.515152 2.252571 0.909155
3.555556 2.278463 0.216276
3.595960 2.304355 -0.492587
3.636364 2.330246 -1.217434
3.676768 2.356138 -1.958267
3.717172 2.382029 -2.715084
3.757576 2.407921 -3.487886
3.797980 2.433813 -4.276673
3.838384 2.459704 -5.081444
3.878788 2.485596 -5.902200
3.919192 2.511488 -6.738941
3.959596 2.537379 -7.591667
4.000000 2.563271 -8.460377
