# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.072282 0.779459
0.080808 0.144564 1.542998
0.121212 0.216846 2.290616
0.161616 0.289128 3.022314
0.202020 0.361410 3.738091
0.242424 0.433692 4.437948
0.282828 0.505973 5.121885
0.323232 0.578255 5.789901
0.363636 0.650537 6.441996
0.404040 0.722819 7.078172
0.444444 0.795101 7.698426
0.484848 0.867383 8.302761
0.525253 0.939665 8.891175
0.565657 1.011947 9.463668
0.606061 1.084229 10.020242
0.646465 1.156511 10.560894
0.686869 1.228793 11.085627
0.727273 1.301075 11.594438
0.767677 1.373357 12.087330
0.808081 1.445638 12.564301
0.848485 1.517920 13.025352
0.888889 1.590202 13.470482
0.929293 1.662484 13.899692
0.969697 1.734766 14.312981
1.010101 1.807048 14.710350
1.050505 1.879330 15.091798
1.090909 1.951612 15.457327
1.131313 2.023894 15.806934
1.171717 2.096176 16.140622
1.212121 2.168458 16.458388
1.252525 2.240740 16.760235
1.292929 2.313022 17.046161
1.333333 2.385303 17.316166
1.373737 2.457585 17.570251
1.414141 2.529867 17.808416
1.454545 2.602149 18.030661
1.494949 2.674431 18.236984
1.535354 2.746713 18.427388
1.575758 2.818995 18.601871
1.616162 2.891277 18.760434
1.656566 2.963559 18.903076
1.696970 3.035841 19.029798
1.737374 3.108123 19.140599
1.777778 3.180405 19.235480
1.818182 3.252687 19.314440
1.858586 3.324968 19.377480
1.898990 3.397250 19.424600
1.939394 3.469532 19.455799
1.979798 3.541814 19.471078
2.020202 3.614096 19.470437
2.060606 3.686378 19.453875
2.101010 3.758660 19.421392
2.141414 3.830942 19.372989
2.181818 3.903224 19.308666
2.222222 3.975506 19.228422
2.262626 4.047788 19.132258
2.303030 4.120070 19.020174
2.343434 4.192352 18.892169
2.383838 4.264634 18.748243
2.424242 4.336915 18.588398
2.464646 4.409197 18.412631
2.505051 4.481479 18.220945
2.545455 4.553761 18.013338
2.585859 4.626043 17.789810
2.626263 4.698325 17.550362
2.666667 4.770607 17.294994
2.707071 4.842889 17.023705
2.747475 4.915171 16.736496
2.787879 4.987453 16.433366
2.828283 5.059735 16.114316
2.868687 5.132017 15.779346
2.909091 5.204299 15.428455
2.949495 5.276580 15.061644
2.989899 5.348862 14.678912
3.030303 5.421144 14.280260
3.070707 5.493426 13.865688
3.111111 5.565708 13.435195
3.151515 5.637990 12.988781
3.191919 5.710272 12.526447
3.232323 5.782554 12.048193
3.272727 5.854836 11.554019
3.313131 5.927118 11.043923
3.353535 5.999400 10.517908
3.393939 6.071682 9.975972
3.434343 6.143964 9.418116
3.474747 6.216245 8.844339
3.515152 6.288527 8.254642
3.555556 6.360809 7.649024
3.595960 6.433091 7.027486
3.636364 6.505373 6.390028
3.676768 6.577655 5.736649
3.717172 6.649937 5.067350
3.757576 6.722219 4.382130
3.797980 6.794501 3.680990
3.838384 6.866783 2.963929
3.878788 6.939065 2.230948
3.919192 7.011347 1.482047
3.959596 7.083629 0.717225
4.000000 7.155910 -0.063517
