# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.063111 1.110173
0.080808 0.126222 2.204395
0.121212 0.189333 3.282665
0.161616 0.252443 4.344985
0.202020 0.315554 5.391353
0.242424 0.378665 6.421769
0.282828 0.441776 7.436235
0.323232 0.504887 8.434749
0.363636 0.567998 9.417311
0.404040 0.631109 10.383923
0.444444 0.694220 11.334583
0.484848 0.757330 12.269292
0.525253 0.820441 13.188049
0.565657 0.883552 14.090856
0.606061 0.946663 14.977711
0.646465 1.009774 15.848614
0.686869 1.072885 16.703567
0.727273 1.135996 17.542568
0.767677 1.199107 18.365617
0.808081 1.262217 19.172716
0.848485 1.325328 19.963863
0.888889 1.388439 20.739059
0.929293 1.451550 21.498303
0.969697 1.514661 22.241597
1.010101 1.577772 22.968939
1.050505 1.640883 23.680329
1.090909 1.703993 24.375769
1.131313 1.767104 25.055257
1.171717 1.830215 25.718793
1.212121 1.893326 26.366379
1.252525 1.956437 26.998013
1.292929 2.019548 27.613696
1.333333 2.082659 28.213427
1.373737 2.145770 28.797208
1.414141 2.208880 29.365037
1.454545 2.271991 29.916914
1.494949 2.335102 30.452841
1.535354 2.398213 30.972816
1.575758 2.461324 31.476840
1.616162 2.524435 31.964912
1.656566 2.587546 32.437033
1.696970 2.650657 32.893203
1.737374 2.713767 33.333422
1.777778 2.776878 33.757689
1.818182 2.839989 34.166005
1.858586 2.903100 34.558370
1.898990 2.966211 34.934783
1.939394 3.029322 35.295245
1.979798 3.092433 35.639756
2.020202 3.155543 35.968315
2.060606 3.218654 36.280924
2.101010 3.281765 36.577580
2.141414 3.344876 36.858286
2.181818 3.407987 37.123040
2.222222 3.471098 37.371843
2.262626 3.534209 37.604695
2.303030 3.597320 37.821595
2.343434 3.660430 38.022545
2.383838 3.723541 38.207542
2.424242 3.786652 38.376589
2.464646 3.849763 38.529684
2.505051 3.912874 38.666828
2.545455 3.975985 38.788021
2.585859 4.039096 38.893262
2.626263 4.102207 38.982552
2.666667 4.165317 39.055891
2.707071 4.228428 39.113278
2.747475 4.291539 39.154714
2.787879 4.354650 39.180199
2.828283 4.417761 39.189732
2.868687 4.480872 39.183315
2.909091 4.543983 39.160946
2.949495 4.607094 39.122625
2.989899 4.670204 39.068353
3.030303 4.733315 38.998131
3.070707 4.796426 38.911956
3.111111 4.859537 38.809831
3.151515 4.922648 38.691754
3.191919 4.985759 38.557726
3.232323 5.048870 38.407746
3.272727 5.111980 38.241815
3.313131 5.175091 38.059933
3.353535 5.238202 37.862100
3.393939 5.301313 37.648315
3.434343 5.364424 37.418579
3.474747 5.427535 37.172892
3.515152 5.490646 36.911253
3.555556 5.553757 36.633664
3.595960 5.616867 36.340122
3.636364 5.679978 36.030630
3.676768 5.743089 35.705186
3.717172 5.806200 35.363791
3.757576 5.869311 35.006445
3.797980 5.932422 34.633147
3.838384 5.995533 34.243898
3.878788 6.058644 33.838698
3.919192 6.121754 33.417546
3.959596 6.184865 32.980444
4.000000 6.247976 32.527389
