# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.083931 0.606365
0.080808 0.167862 1.196579
0.121212 0.251793 1.770642
0.161616 0.335725 2.328554
0.202020 0.419656 2.870314
0.242424 0.503587 3.395924
0.282828 0.587518 3.905382
0.323232 0.671449 4.398689
0.363636 0.755380 4.875845
0.404040 0.839311 5.336850
0.444444 0.923242 5.781704
0.484848 1.007174 6.210406
0.525253 1.091105 6.622957
0.565657 1.175036 7.019358
0.606061 1.258967 7.399607
0.646465 1.342898 7.763705
0.686869 1.426829 8.111651
0.727273 1.510760 8.443447
0.767677 1.594692 8.759092
0.808081 1.678623 9.058585
0.848485 1.762554 9.341927
0.888889 1.846485 9.609118
0.929293 1.930416 9.860158
0.969697 2.014347 10.095047
1.010101 2.098278 10.313784
1.050505 2.182209 10.516371
1.090909 2.266141 10.702806
1.131313 2.350072 10.873090
1.171717 2.434003 11.027223
1.212121 2.517934 11.165205
1.252525 2.601865 11.287036
1.292929 2.685796 11.392715
1.333333 2.769727 11.482243
1.373737 2.853659 11.555621
1.414141 2.937590 11.612847
1.454545 3.021521 11.653922
1.494949 3.105452 11.678845
1.535354 3.189383 11.687618
1.575758 3.273314 11.680240
1.616162 3.357245 11.656710
1.656566 3.441177 11.617029
1.696970 3.525108 11.561197
1.737374 3.609039 11.489214
1.777778 3.692970 11.401080
1.818182 3.776901 11.296794
1.858586 3.860832 11.176358
1.898990 3.944763 11.039770
1.939394 4.028694 10.887031
1.979798 4.112626 10.718141
2.020202 4.196557 10.533100
2.060606 4.280488 10.331908
2.101010 4.364419 10.114564
2.141414 4.448350 9.881070
2.181818 4.532281 9.631424
2.222222 4.616212 9.365627
2.262626 4.700144 9.083679
2.303030 4.784075 8.785580
2.343434 4.868006 8.471329
2.383838 4.951937 8.140928
2.424242 5.035868 7.794375
2.464646 5.119799 7.431671
2.505051 5.203730 7.052816
2.545455 5.287661 6.657810
2.585859 5.371593 6.246653
2.626263 5.455524 5.819345
2.666667 5.539455 5.375885
2.707071 5.623386 4.916274
2.747475 5.707317 4.440512
2.787879 5.791248 3.948599
2.828283 5.875179 3.440535
2.868687 5.959111 2.916320
2.909091 6.043042 2.375953
2.949495 6.126973 1.819436
2.989899 6.210904 1.246767
3.030303 6.294835 0.657947
3.070707 6.378766 0.052976
3.111111 6.462697 -0.568146
3.151515 6.546628 -1.205419
3.191919 6.630560 -1.858844
3.232323 6.714491 -2.528420
3.272727 6.798422 -3.214146
3.313131 6.882353 -3.916024
3.353535 6.966284 -4.634054
3.393939 7.050215 -5.368234
3.434343 7.134146 -6.118565
3.474747 7.218078 -6.885048
3.515152 7.302009 -7.667681
3.555556 7.385940 -8.466466
3.595960 7.469871 -9.281402
3.636364 7.553802 -10.112489
3.676768 7.637733 -10.959728
3.717172 7.721664 -11.823117
3.757576 7.805596 -12.702658
3.797980 7.889527 -13.598350
3.838384 7.973458 -14.510193
3.878788 8.057389 -15.438187
3.919192 8.141320 -16.382332
3.959596 8.225251 -17.342628
4.000000 8.309182 -18.319076
