# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.106965 1.156648
0.080808 0.213930 2.297339
0.121212 0.320895 3.422073
0.161616 0.427860 4.530850
0.202020 0.534825 5.623670
0.242424 0.641790 6.700533
0.282828 0.748756 7.761439
0.323232 0.855721 8.806388
0.363636 0.962686 9.835380
0.404040 1.069651 10.848415
0.444444 1.176616 11.845493
0.484848 1.283581 12.826614
0.525253 1.390546 13.791778
0.565657 1.497511 14.740985
0.606061 1.604476 15.674235
0.646465 1.711441 16.591527
0.686869 1.818406 17.492863
0.727273 1.925371 18.378242
0.767677 2.032337 19.247664
0.808081 2.139302 20.101129
0.848485 2.246267 20.938637
0.888889 2.353232 21.760187
0.929293 2.460197 22.565781
0.969697 2.567162 23.355418
1.010101 2.674127 24.129098
1.050505 2.781092 24.886820
1.090909 2.888057 25.628586
1.131313 2.995022 26.354395
1.171717 3.101987 27.064247
1.212121 3.208952 27.758141
1.252525 3.315918 28.436079
1.292929 3.422883 29.098060
1.333333 3.529848 29.744083
1.373737 3.636813 30.374150
1.414141 3.743778 30.988260
1.454545 3.850743 31.586412
1.494949 3.957708 32.168608
1.535354 4.064673 32.734846
1.575758 4.171638 33.285128
1.616162 4.278603 33.819453
1.656566 4.385568 34.337820
1.696970 4.492533 34.840231
1.737374 4.599498 35.326684
1.777778 4.706464 35.797181
1.818182 4.813429 36.251720
1.858586 4.920394 36.690303
1.898990 5.027359 37.112928
1.939394 5.134324 37.519597
1.979798 5.241289 37.910308
2.020202 5.348254 38.285063
2.060606 5.455219 38.643860
2.101010 5.562184 38.986701
2.141414 5.669149 39.313584
2.181818 5.776114 39.624510
2.222222 5.883079 39.919480
2.262626 5.990045 40.198492
2.303030 6.097010 40.461547
2.343434 6.203975 40.708646
2.383838 6.310940 40.939787
2.424242 6.417905 41.154971
2.464646 6.524870 41.354199
2.505051 6.631835 41.537469
2.545455 6.738800 41.704782
2.585859 6.845765 41.856139
2.626263 6.952730 41.991538
2.666667 7.059695 42.110980
2.707071 7.166660 42.214465
2.747475 7.273626 42.301994
2.787879 7.380591 42.373565
2.828283 7.487556 42.429179
2.868687 7.594521 42.468836
2.909091 7.701486 42.492536
2.949495 7.808451 42.500280
2.989899 7.915416 42.492066
3.030303 8.022381 42.467895
3.070707 8.129346 42.427767
3.111111 8.236311 42.371682
3.151515 8.343276 42.299640
3.191919 8.450241 42.211641
3.232323 8.557206 42.107685
3.272727 8.664172 41.987772
3.313131 8.771137 41.851902
3.353535 8.878102 41.700075
3.393939 8.985067 41.532291
3.434343 9.092032 41.348551
3.474747 9.198997 41.148853
3.515152 9.305962 40.933197
3.555556 9.412927 40.701585
3.595960 9.519892 40.454016
3.636364 9.626857 40.190490
3.676768 9.733822 39.911007
3.717172 9.840787 39.615567
3.757576 9.947753 39.304170
3.797980 10.054718 38.976816
3.838384 10.161683 38.633505
3.878788 10.268648 38.274237
3.919192 10.375613 37.899012
3.959596 10.482578 37.507830
4.000000 10.589543 37.100690
