# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.040869 0.914433
0.080808 0.081738 1.812960
0.121212 0.122608 2.695582
0.161616 0.163477 3.562297
0.202020 0.204346 4.413107
0.242424 0.245215 5.248012
0.282828 0.286085 6.067010
0.323232 0.326954 6.870103
0.363636 0.367823 7.657290
0.404040 0.408692 8.428571
0.444444 0.449562 9.183946
0.484848 0.490431 9.923416
0.525253 0.531300 10.646980
0.565657 0.572169 11.354638
0.606061 0.613039 12.046391
0.646465 0.653908 12.722237
0.686869 0.694777 13.382178
0.727273 0.735646 14.026213
0.767677 0.776516 14.654343
0.808081 0.817385 15.266567
0.848485 0.858254 15.862884
0.888889 0.899123 16.443297
0.929293 0.939993 17.007803
0.969697 0.980862 17.556404
1.010101 1.021731 18.089098
1.050505 1.062600 18.605888
1.090909 1.103470 19.106771
1.131313 1.144339 19.591749
1.171717 1.185208 20.060820
1.212121 1.226077 20.513987
1.252525 1.266947 20.951247
1.292929 1.307816 21.372602
1.333333 1.348685 21.778050
1.373737 1.389554 22.167593
1.414141 1.430424 22.541231
1.454545 1.471293 22.898962
1.494949 1.512162 23.240788
1.535354 1.553031 23.566708
1.575758 1.593901 23.876723
1.616162 1.634770 24.170831
1.656566 1.675639 24.449034
1.696970 1.716508 24.711331
1.737374 1.757378 24.957722
1.777778 1.798247 25.188208
1.818182 1.839116 25.402788
1.858586 1.879985 25.601462
1.898990 1.920855 25.784230
1.939394 1.961724 25.951092
1.979798 2.002593 26.102049
2.020202 2.043462 26.237100
2.060606 2.084332 26.356246
2.101010 2.125201 26.459485
2.141414 2.166070 26.546819
2.181818 2.206939 26.618247
2.222222 2.247809 26.673769
2.262626 2.288678 26.713386
2.303030 2.329547 26.737096
2.343434 2.370416 26.744901
2.383838 2.411286 26.736800
2.424242 2.452155 26.712794
2.464646 2.493024 26.672882
2.505051 2.533893 26.617064
2.545455 2.574763 26.545340
2.585859 2.615632 26.457710
2.626263 2.656501 26.354175
2.666667 2.697370 26.234734
2.707071 2.738239 26.099387
2.747475 2.779109 25.948134
2.787879 2.819978 25.780976
2.828283 2.860847 25.597912
2.868687 2.901716 25.398942
2.909091 2.942586 25.184067
2.949495 2.983455 24.953285
2.989899 3.024324 24.706598
3.030303 3.065193 24.444005
3.070707 3.106063 24.165507
3.111111 3.146932 23.871102
3.151515 3.187801 23.560792
3.191919 3.228670 23.234576
3.232323 3.269540 22.892455
3.272727 3.310409 22.534427
3.313131 3.351278 22.160494
3.353535 3.392147 21.770655
3.393939 3.433017 21.364911
3.434343 3.473886 20.943260
3.474747 3.514755 20.505704
3.515152 3.555624 20.052242
3.555556 3.596494 19.582875
3.595960 3.637363 19.097601
3.636364 3.678232 18.596422
3.676768 3.719101 18.079337
3.717172 3.759971 17.546346
3.757576 3.800840 16.997450
3.797980 3.841709 16.432648
3.838384 3.882578 15.851940
3.878788 3.923448 15.255326
3.919192 3.964317 14.642807
3.959596 4.005186 14.014381
4.000000 4.046055 13.370050
