# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.009661 0.402576
0.080808 0.019321 0.789287
0.121212 0.028982 1.160131
0.161616 0.038642 1.515111
0.202020 0.048303 1.854224
0.242424 0.057964 2.177472
0.282828 0.067624 2.484855
0.323232 0.077285 2.776372
0.363636 0.086945 3.052023
0.404040 0.096606 3.311809
0.444444 0.106266 3.555729
0.484848 0.115927 3.783783
0.525253 0.125588 3.995972
0.565657 0.135248 4.192295
0.606061 0.144909 4.372753
0.646465 0.154569 4.537345
0.686869 0.164230 4.686071
0.727273 0.173891 4.818932
0.767677 0.183551 4.935928
0.808081 0.193212 5.037057
0.848485 0.202872 5.122321
0.888889 0.212533 5.191720
0.929293 0.222194 5.245253
0.969697 0.231854 5.282920
1.010101 0.241515 5.304722
1.050505 0.251175 5.310658
1.090909 0.260836 5.300728
1.131313 0.270496 5.274933
1.171717 0.280157 5.233272
1.212121 0.289818 5.175746
1.252525 0.299478 5.102354
1.292929 0.309139 5.013096
1.333333 0.318799 4.907973
1.373737 0.328460 4.786985
1.414141 0.338121 4.650130
1.454545 0.347781 4.497410
1.494949 0.357442 4.328825
1.535354 0.367102 4.144374
1.575758 0.376763 3.944057
1.616162 0.386423 3.727875
1.656566 0.396084 3.495827
1.696970 0.405745 3.247913
1.737374 0.415405 2.984134
1.777778 0.425066 2.704489
1.818182 0.434726 2.408979
1.858586 0.444387 2.097603
1.898990 0.454048 1.770361
1.939394 0.463708 1.427254
1.979798 0.473369 1.068282
2.020202 0.483029 0.693443
2.060606 0.492690 0.302739
2.101010 0.502351 -0.103830
2.141414 0.512011 -0.526265
2.181818 0.521672 -0.964566
2.222222 0.531332 -1.418732
2.262626 0.540993 -1.888764
2.303030 0.550653 -2.374662
2.343434 0.560314 -2.876425
2.383838 0.569975 -3.394054
2.424242 0.579635 -3.927548
2.464646 0.589296 -4.476908
2.505051 0.598956 -5.042134
2.545455 0.608617 -5.623225
2.585859 0.618278 -6.220181
2.626263 0.627938 -6.833004
2.666667 0.637599 -7.461692
2.707071 0.647259 -8.106245
2.747475 0.656920 -8.766664
2.787879 0.666581 -9.442949
2.828283 0.676241 -10.135099
2.868687 0.685902 -10.843115
2.909091 0.695562 -11.566997
2.949495 0.705223 -12.306744
2.989899 0.714883 -13.062357
3.030303 0.724544 -13.833835
3.070707 0.734205 -14.621179
3.111111 0.743865 -15.424389
3.151515 0.753526 -16.243464
3.191919 0.763186 -17.078404
3.232323 0.772847 -17.929211
3.272727 0.782508 -18.795883
3.313131 0.792168 -19.678420
3.353535 0.801829 -20.576823
3.393939 0.811489 -21.491092
3.434343 0.821150 -22.421226
3.474747 0.830810 -23.367226
3.515152 0.840471 -24.329092
3.555556 0.850132 -25.306823
3.595960 0.859792 -26.300420
3.636364 0.869453 -27.309882
3.676768 0.879113 -28.335210
3.717172 0.888774 -29.376403
3.757576 0.898435 -30.433463
3.797980 0.908095 -31.506387
3.838384 0.917756 -32.595178
3.878788 0.927416 -33.699834
3.919192 0.937077 -34.820355
3.959596 0.946738 -35.956742
4.000000 0.956398 -37.108995
