# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.059033 0.875382
0.080808 0.118066 1.734793
0.121212 0.177099 2.578233
0.161616 0.236132 3.405703
0.202020 0.295165 4.217202
0.242424 0.354198 5.012730
0.282828 0.413231 5.792288
0.323232 0.472264 6.555875
0.363636 0.531297 7.303491
0.404040 0.590329 8.035137
0.444444 0.649362 8.750812
0.484848 0.708395 9.450517
0.525253 0.767428 10.134251
0.565657 0.826461 10.802014
0.606061 0.885494 11.453806
0.646465 0.944527 12.089628
0.686869 1.003560 12.709479
0.727273 1.062593 13.313360
0.767677 1.121626 13.901269
0.808081 1.180659 14.473209
0.848485 1.239692 15.029177
0.888889 1.298725 15.569175
0.929293 1.357758 16.093202
0.969697 1.416791 16.601259
1.010101 1.475824 17.093345
1.050505 1.534857 17.569460
1.090909 1.593890 18.029604
1.131313 1.652922 18.473778
1.171717 1.711955 18.901981
1.212121 1.770988 19.314214
1.252525 1.830021 19.710476
1.292929 1.889054 20.090767
1.333333 1.948087 20.455088
1.373737 2.007120 20.803438
1.414141 2.066153 21.135817
1.454545 2.125186 21.452226
1.494949 2.184219 21.752664
1.535354 2.243252 22.037131
1.575758 2.302285 22.305628
1.616162 2.361318 22.558154
1.656566 2.420351 22.794709
1.696970 2.479384 23.015294
1.737374 2.538417 23.219908
1.777778 2.597450 23.408551
1.818182 2.656483 23.581224
1.858586 2.715515 23.737926
1.898990 2.774548 23.878657
1.939394 2.833581 24.003418
1.979798 2.892614 24.112208
2.020202 2.951647 24.205027
2.060606 3.010680 24.281876
2.101010 3.069713 24.342754
2.141414 3.128746 24.387661
2.181818 3.187779 24.416598
2.222222 3.246812 24.429564
2.262626 3.305845 24.426560
2.303030 3.364878 24.407584
2.343434 3.423911 24.372638
2.383838 3.482944 24.321722
2.424242 3.541977 24.254835
2.464646 3.601010 24.171977
2.505051 3.660043 24.073148
2.545455 3.719076 23.958349
2.585859 3.778108 23.827579
2.626263 3.837141 23.680839
2.666667 3.896174 23.518128
2.707071 3.955207 23.339446
2.747475 4.014240 23.144793
2.787879 4.073273 22.934170
2.828283 4.132306 22.707576
2.868687 4.191339 22.465012
2.909091 4.250372 22.206477
2.949495 4.309405 21.931971
2.989899 4.368438 21.641495
3.030303 4.427471 21.335048
3.070707 4.486504 21.012630
3.111111 4.545537 20.674241
3.151515 4.604570 20.319882
3.191919 4.663603 19.949553
3.232323 4.722636 19.563252
3.272727 4.781669 19.160981
3.313131 4.840701 18.742740
3.353535 4.899734 18.308527
3.393939 4.958767 17.858344
3.434343 5.017800 17.392191
3.474747 5.076833 16.910066
3.515152 5.135866 16.411971
3.555556 5.194899 15.897906
3.595960 5.253932 15.367869
3.636364 5.312965 14.821862
3.676768 5.371998 14.259885
3.717172 5.431031 13.681936
3.757576 5.490064 13.088017
3.797980 5.549097 12.478128
3.838384 5.608130 11.852267
3.878788 5.667163 11.210437
3.919192 5.726196 10.552635
3.959596 5.785229 9.878863
4.000000 5.844262 9.189120
