# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.012716 0.916226
0.080808 0.025433 1.816495
0.121212 0.038149 2.700807
0.161616 0.050865 3.569162
0.202020 0.063581 4.421560
0.242424 0.076298 5.258000
0.282828 0.089014 6.078484
0.323232 0.101730 6.883011
0.363636 0.114446 7.671581
0.404040 0.127163 8.444194
0.444444 0.139879 9.200850
0.484848 0.152595 9.941548
0.525253 0.165311 10.666290
0.565657 0.178028 11.375075
0.606061 0.190744 12.067903
0.646465 0.203460 12.744774
0.686869 0.216176 13.405687
0.727273 0.228893 14.050644
0.767677 0.241609 14.679644
0.808081 0.254325 15.292686
0.848485 0.267041 15.889772
0.888889 0.279758 16.470901
0.929293 0.292474 17.036072
0.969697 0.305190 17.585287
1.010101 0.317907 18.118545
1.050505 0.330623 18.635845
1.090909 0.343339 19.137189
1.131313 0.356055 19.622576
1.171717 0.368772 20.092005
1.212121 0.381488 20.545478
1.252525 0.394204 20.982993
1.292929 0.406920 21.404552
1.333333 0.419637 21.810153
1.373737 0.432353 22.199798
1.414141 0.445069 22.573485
1.454545 0.457785 22.931216
1.494949 0.470502 23.272989
1.535354 0.483218 23.598806
1.575758 0.495934 23.908665
1.616162 0.508650 24.202568
1.656566 0.521367 24.480513
1.696970 0.534083 24.742502
1.737374 0.546799 24.988533
1.777778 0.559515 25.218607
1.818182 0.572232 25.432725
1.858586 0.584948 25.630885
1.898990 0.597664 25.813089
1.939394 0.610381 25.979335
1.979798 0.623097 26.129624
2.020202 0.635813 26.263957
2.060606 0.648529 26.382332
2.101010 0.661246 26.484750
2.141414 0.673962 26.571212
2.181818 0.686678 26.641716
2.222222 0.699394 26.696263
2.262626 0.712111 26.734853
2.303030 0.724827 26.757487
2.343434 0.737543 26.764163
2.383838 0.750259 26.754882
2.424242 0.762976 26.729644
2.464646 0.775692 26.688449
2.505051 0.788408 26.631298
2.545455 0.801124 26.558189
2.585859 0.813841 26.469123
2.626263 0.826557 26.364100
2.666667 0.839273 26.243120
2.707071 0.851989 26.106183
2.747475 0.864706 25.953289
2.787879 0.877422 25.784439
2.828283 0.890138 25.599631
2.868687 0.902855 25.398866
2.909091 0.915571 25.182144
2.949495 0.928287 24.949465
2.989899 0.941003 24.700829
3.030303 0.953720 24.436236
3.070707 0.966436 24.155686
3.111111 0.979152 23.859179
3.151515 0.991868 23.546715
3.191919 1.004585 23.218294
3.232323 1.017301 22.873916
3.272727 1.030017 22.513581
3.313131 1.042733 22.137289
3.353535 1.055450 21.745039
3.393939 1.068166 21.336833
3.434343 1.080882 20.912670
3.474747 1.093598 20.472550
3.515152 1.106315 20.016473
3.555556 1.119031 19.544439
3.595960 1.131747 19.056448
3.636364 1.144463 18.552500
3.676768 1.157180 18.032594
3.717172 1.169896 17.496732
3.757576 1.182612 16.944913
3.797980 1.195328 16.377137
3.838384 1.208045 15.793404
3.878788 1.220761 15.193713
3.919192 1.233477 14.578066
3.959596 1.246194 13.946462
4.000000 1.258910 13.298900
