# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.018418 0.609639
0.080808 0.036836 1.203382
0.121212 0.055254 1.781227
0.161616 0.073672 2.343176
0.202020 0.092090 2.889228
0.242424 0.110508 3.419382
0.282828 0.128927 3.933640
0.323232 0.147345 4.432001
0.363636 0.165763 4.914465
0.404040 0.184181 5.381032
0.444444 0.202599 5.831703
0.484848 0.221017 6.266476
0.525253 0.239435 6.685352
0.565657 0.257853 7.088332
0.606061 0.276271 7.475414
0.646465 0.294689 7.846600
0.686869 0.313107 8.201889
0.727273 0.331525 8.541281
0.767677 0.349944 8.864776
0.808081 0.368362 9.172374
0.848485 0.386780 9.464075
0.888889 0.405198 9.739879
0.929293 0.423616 9.999786
0.969697 0.442034 10.243797
1.010101 0.460452 10.471910
1.050505 0.478870 10.684127
1.090909 0.497288 10.880446
1.131313 0.515706 11.060869
1.171717 0.534124 11.225395
1.212121 0.552542 11.374024
1.252525 0.570960 11.506756
1.292929 0.589379 11.623591
1.333333 0.607797 11.724529
1.373737 0.626215 11.809571
1.414141 0.644633 11.878715
1.454545 0.663051 11.931963
1.494949 0.681469 11.969313
1.535354 0.699887 11.990767
1.575758 0.718305 11.996324
1.616162 0.736723 11.985983
1.656566 0.755141 11.959746
1.696970 0.773559 11.917612
1.737374 0.791977 11.859582
1.777778 0.810395 11.785654
1.818182 0.828814 11.695829
1.858586 0.847232 11.590107
1.898990 0.865650 11.468489
1.939394 0.884068 11.330974
1.979798 0.902486 11.177561
2.020202 0.920904 11.008252
2.060606 0.939322 10.823046
2.101010 0.957740 10.621943
2.141414 0.976158 10.404943
2.181818 0.994576 10.172046
2.222222 1.012994 9.923252
2.262626 1.031412 9.658561
2.303030 1.049831 9.377974
2.343434 1.068249 9.081489
2.383838 1.086667 8.769108
2.424242 1.105085 8.440829
2.464646 1.123503 8.096654
2.505051 1.141921 7.736582
2.545455 1.160339 7.360613
2.585859 1.178757 6.968747
2.626263 1.197175 6.560984
2.666667 1.215593 6.137324
2.707071 1.234011 5.697768
2.747475 1.252429 5.242314
2.787879 1.270847 4.770963
2.828283 1.289266 4.283716
2.868687 1.307684 3.780572
2.909091 1.326102 3.261530
2.949495 1.344520 2.726592
2.989899 1.362938 2.175757
3.030303 1.381356 1.609025
3.070707 1.399774 1.026396
3.111111 1.418192 0.427871
3.151515 1.436610 -0.186552
3.191919 1.455028 -0.816872
3.232323 1.473446 -1.463088
3.272727 1.491864 -2.125202
3.313131 1.510282 -2.803212
3.353535 1.528701 -3.497119
3.393939 1.547119 -4.206924
3.434343 1.565537 -4.932625
3.474747 1.583955 -5.674223
3.515152 1.602373 -6.431718
3.555556 1.620791 -7.205109
3.595960 1.639209 -7.994398
3.636364 1.657627 -8.799584
3.676768 1.676045 -9.620666
3.717172 1.694463 -10.457646
3.757576 1.712881 -11.310522
3.797980 1.731299 -12.179295
3.838384 1.749718 -13.063965
3.878788 1.768136 -13.964533
3.919192 1.786554 -14.880997
3.959596 1.804972 -15.813357
4.000000 1.823390 -16.761615
