# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.043836 1.044634
0.080808 0.087671 2.073327
0.121212 0.131507 3.086080
0.161616 0.175342 4.082891
0.202020 0.219178 5.063762
0.242424 0.263013 6.028692
0.282828 0.306849 6.977682
0.323232 0.350684 7.910730
0.363636 0.394520 8.827838
0.404040 0.438355 9.729005
0.444444 0.482191 10.614231
0.484848 0.526026 11.483516
0.525253 0.569862 12.336861
0.565657 0.613697 13.174265
0.606061 0.657533 13.995728
0.646465 0.701368 14.801250
0.686869 0.745204 15.590831
0.727273 0.789039 16.364472
0.767677 0.832875 17.122172
0.808081 0.876710 17.863931
0.848485 0.920546 18.589749
0.888889 0.964381 19.299627
0.929293 1.008217 19.993563
0.969697 1.052052 20.671559
1.010101 1.095888 21.333615
1.050505 1.139723 21.979729
1.090909 1.183559 22.609902
1.131313 1.227394 23.224135
1.171717 1.271230 23.822427
1.212121 1.315065 24.404778
1.252525 1.358901 24.971189
1.292929 1.402736 25.521658
1.333333 1.446572 26.056187
1.373737 1.490407 26.574775
1.414141 1.534243 27.077423
1.454545 1.578078 27.564129
1.494949 1.621914 28.034895
1.535354 1.665749 28.489720
1.575758 1.709585 28.928604
1.616162 1.753420 29.351547
1.656566 1.797256 29.758550
1.696970 1.841091 30.149612
1.737374 1.884927 30.524733
1.777778 1.928762 30.883913
1.818182 1.972598 31.227152
1.858586 2.016433 31.554451
1.898990 2.060269 31.865809
1.939394 2.104104 32.161226
1.979798 2.147940 32.440702
2.020202 2.191775 32.704237
2.060606 2.235611 32.951832
2.101010 2.279446 33.183486
2.141414 2.323282 33.399199
2.181818 2.367117 33.598971
2.222222 2.410953 33.782803
2.262626 2.454788 33.950694
2.303030 2.498624 34.102644
2.343434 2.542459 34.238653
2.383838 2.586295 34.358721
2.424242 2.630130 34.462849
2.464646 2.673966 34.551036
2.505051 2.717801 34.623282
2.545455 2.761637 34.679587
2.585859 2.805472 34.719951
2.626263 2.849308 34.744375
2.666667 2.893143 34.752858
2.707071 2.936979 34.745400
2.747475 2.980814 34.722001
2.787879 3.024650 34.682662
2.828283 3.068485 34.627382
2.868687 3.112321 34.556160
2.909091 3.156156 34.468999
2.949495 3.199992 34.365896
2.989899 3.243827 34.246853
3.030303 3.287663 34.111868
3.070707 3.331498 33.960943
3.111111 3.375334 33.794078
3.151515 3.419169 33.611271
3.191919 3.463005 33.412524
3.232323 3.506840 33.197836
3.272727 3.550676 32.967207
3.313131 3.594511 32.720637
3.353535 3.638347 32.458126
3.393939 3.682182 32.179675
3.434343 3.726018 31.885283
3.474747 3.769853 31.574950
3.515152 3.813689 31.248677
3.555556 3.857524 30.906462
3.595960 3.901360 30.548307
3.636364 3.945195 30.174211
3.676768 3.989031 29.784174
3.717172 4.032866 29.378197
3.757576 4.076702 28.956278
3.797980 4.120537 28.518419
3.838384 4.164373 28.064619
3.878788 4.208208 27.594878
3.919192 4.252044 27.109197
3.959596 4.295879 26.607575
4.000000 4.339715 26.090012
