# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.041368 0.605658
0.080808 0.082736 1.195371
0.121212 0.124105 1.769138
0.161616 0.165473 2.326958
0.202020 0.206841 2.868833
0.242424 0.248209 3.394762
0.282828 0.289577 3.904746
0.323232 0.330946 4.398783
0.363636 0.372314 4.876875
0.404040 0.413682 5.339020
0.444444 0.455050 5.785220
0.484848 0.496418 6.215474
0.525253 0.537786 6.629782
0.565657 0.579155 7.028144
0.606061 0.620523 7.410561
0.646465 0.661891 7.777031
0.686869 0.703259 8.127556
0.727273 0.744627 8.462135
0.767677 0.785996 8.780768
0.808081 0.827364 9.083455
0.848485 0.868732 9.370196
0.888889 0.910100 9.640992
0.929293 0.951468 9.895841
0.969697 0.992837 10.134745
1.010101 1.034205 10.357703
1.050505 1.075573 10.564715
1.090909 1.116941 10.755781
1.131313 1.158309 10.930901
1.171717 1.199678 11.090075
1.212121 1.241046 11.233304
1.252525 1.282414 11.360587
1.292929 1.323782 11.471924
1.333333 1.365150 11.567315
1.373737 1.406518 11.646760
1.414141 1.447887 11.710259
1.454545 1.489255 11.757812
1.494949 1.530623 11.789420
1.535354 1.571991 11.805082
1.575758 1.613359 11.804798
1.616162 1.654728 11.788568
1.656566 1.696096 11.756392
1.696970 1.737464 11.708270
1.737374 1.778832 11.644202
1.777778 1.820200 11.564189
1.818182 1.861569 11.468230
1.858586 1.902937 11.356325
1.898990 1.944305 11.228474
1.939394 1.985673 11.084677
1.979798 2.027041 10.924934
2.020202 2.068410 10.749246
2.060606 2.109778 10.557611
2.101010 2.151146 10.350031
2.141414 2.192514 10.126505
2.181818 2.233882 9.887033
2.222222 2.275251 9.631615
2.262626 2.316619 9.360251
2.303030 2.357987 9.072942
2.343434 2.399355 8.769686
2.383838 2.440723 8.450485
2.424242 2.482091 8.115338
2.464646 2.523460 7.764245
2.505051 2.564828 7.397206
2.545455 2.606196 7.014221
2.585859 2.647564 6.615291
2.626263 2.688932 6.200415
2.666667 2.730301 5.769592
2.707071 2.771669 5.322824
2.747475 2.813037 4.860110
2.787879 2.854405 4.381450
2.828283 2.895773 3.886845
2.868687 2.937142 3.376293
2.909091 2.978510 2.849796
2.949495 3.019878 2.307353
2.989899 3.061246 1.748964
3.030303 3.102614 1.174629
3.070707 3.143983 0.584348
3.111111 3.185351 -0.021879
3.151515 3.226719 -0.644051
3.191919 3.268087 -1.282170
3.232323 3.309455 -1.936234
3.272727 3.350823 -2.606244
3.313131 3.392192 -3.292200
3.353535 3.433560 -3.994102
3.393939 3.474928 -4.711949
3.434343 3.516296 -5.445743
3.474747 3.557664 -6.195482
3.515152 3.599033 -6.961167
3.555556 3.640401 -7.742799
3.595960 3.681769 -8.540375
3.636364 3.723137 -9.353898
3.676768 3.764505 -10.183367
3.717172 3.805874 -11.028781
3.757576 3.847242 -11.890142
3.797980 3.888610 -12.767448
3.838384 3.929978 -13.660700
3.878788 3.971346 -14.569898
3.919192 4.012715 -15.495042
3.959596 4.054083 -16.436131
4.000000 4.095451 -17.393167
