# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.021170 1.184144
0.080808 0.042339 2.352415
0.121212 0.063509 3.504812
0.161616 0.084678 4.641336
0.202020 0.105848 5.761987
0.242424 0.127017 6.866764
0.282828 0.148187 7.955669
0.323232 0.169357 9.028700
0.363636 0.190526 10.085858
0.404040 0.211696 11.127142
0.444444 0.232865 12.152554
0.484848 0.254035 13.162092
0.525253 0.275204 14.155757
0.565657 0.296374 15.133548
0.606061 0.317544 16.095467
0.646465 0.338713 17.041512
0.686869 0.359883 17.971684
0.727273 0.381052 18.885982
0.767677 0.402222 19.784407
0.808081 0.423391 20.666960
0.848485 0.444561 21.533638
0.888889 0.465730 22.384444
0.929293 0.486900 23.219376
0.969697 0.508070 24.038435
1.010101 0.529239 24.841621
1.050505 0.550409 25.628934
1.090909 0.571578 26.400373
1.131313 0.592748 27.155939
1.171717 0.613917 27.895632
1.212121 0.635087 28.619451
1.252525 0.656257 29.327398
1.292929 0.677426 30.019471
1.333333 0.698596 30.695670
1.373737 0.719765 31.355997
1.414141 0.740935 32.000450
1.454545 0.762104 32.629030
1.494949 0.783274 33.241737
1.535354 0.804444 33.838571
1.575758 0.825613 34.419531
1.616162 0.846783 34.984618
1.656566 0.867952 35.533832
1.696970 0.889122 36.067172
1.737374 0.910291 36.584639
1.777778 0.931461 37.086233
1.818182 0.952631 37.571954
1.858586 0.973800 38.041802
1.898990 0.994970 38.495776
1.939394 1.016139 38.933877
1.979798 1.037309 39.356105
2.020202 1.058478 39.762459
2.060606 1.079648 40.152940
2.101010 1.100818 40.527548
2.141414 1.121987 40.886283
2.181818 1.143157 41.229145
2.222222 1.164326 41.556133
2.262626 1.185496 41.867248
2.303030 1.206665 42.162490
2.343434 1.227835 42.441858
2.383838 1.249004 42.705353
2.424242 1.270174 42.952975
2.464646 1.291344 43.184724
2.505051 1.312513 43.400599
2.545455 1.333683 43.600602
2.585859 1.354852 43.784730
2.626263 1.376022 43.952986
2.666667 1.397191 44.105369
2.707071 1.418361 44.241878
2.747475 1.439531 44.362514
2.787879 1.460700 44.467276
2.828283 1.481870 44.556166
2.868687 1.503039 44.629182
2.909091 1.524209 44.686325
2.949495 1.545378 44.727595
2.989899 1.566548 44.752991
3.030303 1.587718 44.762514
3.070707 1.608887 44.756164
3.111111 1.630057 44.733941
3.151515 1.651226 44.695844
3.191919 1.672396 44.641874
3.232323 1.693565 44.572031
3.272727 1.714735 44.486315
3.313131 1.735905 44.384725
3.353535 1.757074 44.267262
3.393939 1.778244 44.133926
3.434343 1.799413 43.984717
3.474747 1.820583 43.819634
3.515152 1.841752 43.638678
3.555556 1.862922 43.441849
3.595960 1.884092 43.229147
3.636364 1.905261 43.000571
3.676768 1.926431 42.756122
3.717172 1.947600 42.495800
3.757576 1.968770 42.219605
3.797980 1.989939 41.927536
3.838384 2.011109 41.619594
3.878788 2.032279 41.295779
3.919192 2.053448 40.956091
3.959596 2.074618 40.600529
4.000000 2.095787 40.229094
