# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.024618 1.131029
0.080808 0.049235 2.246043
0.121212 0.073853 3.345040
0.161616 0.098471 4.428022
0.202020 0.123089 5.494987
0.242424 0.147706 6.545936
0.282828 0.172324 7.580870
0.323232 0.196942 8.599787
0.363636 0.221559 9.602688
0.404040 0.246177 10.589573
0.444444 0.270795 11.560443
0.484848 0.295412 12.515296
0.525253 0.320030 13.454133
0.565657 0.344648 14.376954
0.606061 0.369266 15.283760
0.646465 0.393883 16.174549
0.686869 0.418501 17.049322
0.727273 0.443119 17.908079
0.767677 0.467736 18.750820
0.808081 0.492354 19.577545
0.848485 0.516972 20.388255
0.888889 0.541590 21.182948
0.929293 0.566207 21.961625
0.969697 0.590825 22.724286
1.010101 0.615443 23.470931
1.050505 0.640060 24.201560
1.090909 0.664678 24.916173
1.131313 0.689296 25.614770
1.171717 0.713913 26.297351
1.212121 0.738531 26.963916
1.252525 0.763149 27.614465
1.292929 0.787767 28.248998
1.333333 0.812384 28.867515
1.373737 0.837002 29.470016
1.414141 0.861620 30.056501
1.454545 0.886237 30.626970
1.494949 0.910855 31.181423
1.535354 0.935473 31.719860
1.575758 0.960091 32.242280
1.616162 0.984708 32.748685
1.656566 1.009326 33.239074
1.696970 1.033944 33.713447
1.737374 1.058561 34.171804
1.777778 1.083179 34.614145
1.818182 1.107797 35.040469
1.858586 1.132415 35.450778
1.898990 1.157032 35.845071
1.939394 1.181650 36.223348
1.979798 1.206268 36.585608
2.020202 1.230885 36.931853
2.060606 1.255503 37.262082
2.101010 1.280121 37.576294
2.141414 1.304738 37.874491
2.181818 1.329356 38.156672
2.222222 1.353974 38.422836
2.262626 1.378592 38.672985
2.303030 1.403209 38.907118
2.343434 1.427827 39.125234
2.383838 1.452445 39.327335
2.424242 1.477062 39.513419
2.464646 1.501680 39.683488
2.505051 1.526298 39.837541
2.545455 1.550916 39.975577
2.585859 1.575533 40.097598
2.626263 1.600151 40.203602
2.666667 1.624769 40.293591
2.707071 1.649386 40.367563
2.747475 1.674004 40.425520
2.787879 1.698622 40.467460
2.828283 1.723239 40.493384
2.868687 1.747857 40.503293
2.909091 1.772475 40.497185
2.949495 1.797093 40.475062
2.989899 1.821710 40.436922
3.030303 1.846328 40.382766
3.070707 1.870946 40.312595
3.111111 1.895563 40.226407
3.151515 1.920181 40.124203
3.191919 1.944799 40.005984
3.232323 1.969417 39.871748
3.272727 1.994034 39.721496
3.313131 2.018652 39.555228
3.353535 2.043270 39.372945
3.393939 2.067887 39.174645
3.434343 2.092505 38.960329
3.474747 2.117123 38.729997
3.515152 2.141740 38.483650
3.555556 2.166358 38.221286
3.595960 2.190976 37.942906
3.636364 2.215594 37.648510
3.676768 2.240211 37.338098
3.717172 2.264829 37.011670
3.757576 2.289447 36.669226
3.797980 2.314064 36.310766
3.838384 2.338682 35.936291
3.878788 2.363300 35.545799
3.919192 2.387918 35.139291
3.959596 2.412535 34.716767
4.000000 2.437153 34.278227
