# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.034407 0.932515
0.080808 0.068815 1.849182
0.121212 0.103222 2.750000
0.161616 0.137629 3.634970
0.202020 0.172036 4.504092
0.242424 0.206444 5.357365
0.282828 0.240851 6.194790
0.323232 0.275258 7.016366
0.363636 0.309665 7.822094
0.404040 0.344073 8.611973
0.444444 0.378480 9.386004
0.484848 0.412887 10.144187
0.525253 0.447295 10.886521
0.565657 0.481702 11.613007
0.606061 0.516109 12.323645
0.646465 0.550516 13.018434
0.686869 0.584924 13.697375
0.727273 0.619331 14.360467
0.767677 0.653738 15.007711
0.808081 0.688145 15.639106
0.848485 0.722553 16.254653
0.888889 0.756960 16.854352
0.929293 0.791367 17.438202
0.969697 0.825775 18.006204
1.010101 0.860182 18.558358
1.050505 0.894589 19.094663
1.090909 0.928996 19.615119
1.131313 0.963404 20.119728
1.171717 0.997811 20.608488
1.212121 1.032218 21.081399
1.252525 1.066625 21.538462
1.292929 1.101033 21.979677
1.333333 1.135440 22.405043
1.373737 1.169847 22.814561
1.414141 1.204255 23.208230
1.454545 1.238662 23.586051
1.494949 1.273069 23.948024
1.535354 1.307476 24.294148
1.575758 1.341884 24.624424
1.616162 1.376291 24.938851
1.656566 1.410698 25.237430
1.696970 1.445106 25.520161
1.737374 1.479513 25.787043
1.777778 1.513920 26.038077
1.818182 1.548327 26.273263
1.858586 1.582735 26.492600
1.898990 1.617142 26.696088
1.939394 1.651549 26.883728
1.979798 1.685956 27.055520
2.020202 1.720364 27.211463
2.060606 1.754771 27.351558
2.101010 1.789178 27.475805
2.141414 1.823586 27.584203
2.181818 1.857993 27.676753
2.222222 1.892400 27.753454
2.262626 1.926807 27.814307
2.303030 1.961215 27.859312
2.343434 1.995622 27.888468
2.383838 2.030029 27.901776
2.424242 2.064436 27.899235
2.464646 2.098844 27.880846
2.505051 2.133251 27.846609
2.545455 2.167658 27.796523
2.585859 2.202066 27.730589
2.626263 2.236473 27.648806
2.666667 2.270880 27.551175
2.707071 2.305287 27.437695
2.747475 2.339695 27.308368
2.787879 2.374102 27.163191
2.828283 2.408509 27.002167
2.868687 2.442916 26.825294
2.909091 2.477324 26.632572
2.949495 2.511731 26.424002
2.989899 2.546138 26.199584
3.030303 2.580546 25.959317
3.070707 2.614953 25.703202
3.111111 2.649360 25.431239
3.151515 2.683767 25.143427
3.191919 2.718175 24.839766
3.232323 2.752582 24.520258
3.272727 2.786989 24.184901
3.313131 2.821396 23.833695
3.353535 2.855804 23.466641
3.393939 2.890211 23.083739
3.434343 2.924618 22.684988
3.474747 2.959026 22.270389
3.515152 2.993433 21.839941
3.555556 3.027840 21.393646
3.595960 3.062247 20.931501
3.636364 3.096655 20.453508
3.676768 3.131062 19.959667
3.717172 3.165469 19.449978
3.757576 3.199876 18.924440
3.797980 3.234284 18.383053
3.838384 3.268691 17.825819
3.878788 3.303098 17.252736
3.919192 3.337506 16.663804
3.959596 3.371913 16.059024
4.000000 3.406320 15.438396
