# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.091124 0.918423
0.080808 0.182248 1.820898
0.121212 0.273372 2.707426
0.161616 0.364496 3.578006
0.202020 0.455620 4.432637
0.242424 0.546744 5.271321
0.282828 0.637868 6.094058
0.323232 0.728992 6.900846
0.363636 0.820116 7.691687
0.404040 0.911240 8.466579
0.444444 1.002364 9.225524
0.484848 1.093489 9.968521
0.525253 1.184613 10.695571
0.565657 1.275737 11.406672
0.606061 1.366861 12.101826
0.646465 1.457985 12.781031
0.686869 1.549109 13.444289
0.727273 1.640233 14.091599
0.767677 1.731357 14.722962
0.808081 1.822481 15.338376
0.848485 1.913605 15.937843
0.888889 2.004729 16.521362
0.929293 2.095853 17.088933
0.969697 2.186977 17.640556
1.010101 2.278101 18.176231
1.050505 2.369225 18.695959
1.090909 2.460349 19.199738
1.131313 2.551473 19.687570
1.171717 2.642597 20.159454
1.212121 2.733721 20.615390
1.252525 2.824845 21.055379
1.292929 2.915969 21.479419
1.333333 3.007093 21.887512
1.373737 3.098217 22.279657
1.414141 3.189342 22.655854
1.454545 3.280466 23.016103
1.494949 3.371590 23.360405
1.535354 3.462714 23.688758
1.575758 3.553838 24.001164
1.616162 3.644962 24.297622
1.656566 3.736086 24.578132
1.696970 3.827210 24.842695
1.737374 3.918334 25.091309
1.777778 4.009458 25.323976
1.818182 4.100582 25.540695
1.858586 4.191706 25.741466
1.898990 4.282830 25.926289
1.939394 4.373954 26.095164
1.979798 4.465078 26.248092
2.020202 4.556202 26.385072
2.060606 4.647326 26.506103
2.101010 4.738450 26.611188
2.141414 4.829574 26.700324
2.181818 4.920698 26.773512
2.222222 5.011822 26.830753
2.262626 5.102946 26.872046
2.303030 5.194070 26.897390
2.343434 5.285195 26.906788
2.383838 5.376319 26.900237
2.424242 5.467443 26.877738
2.464646 5.558567 26.839292
2.505051 5.649691 26.784898
2.545455 5.740815 26.714556
2.585859 5.831939 26.628266
2.626263 5.923063 26.526028
2.666667 6.014187 26.407843
2.707071 6.105311 26.273710
2.747475 6.196435 26.123628
2.787879 6.287559 25.957599
2.828283 6.378683 25.775623
2.868687 6.469807 25.577698
2.909091 6.560931 25.363826
2.949495 6.652055 25.134005
2.989899 6.743179 24.888237
3.030303 6.834303 24.626521
3.070707 6.925427 24.348858
3.111111 7.016551 24.055246
3.151515 7.107675 23.745687
3.191919 7.198799 23.420180
3.232323 7.289924 23.078724
3.272727 7.381048 22.721322
3.313131 7.472172 22.347971
3.353535 7.563296 21.958672
3.393939 7.654420 21.553426
3.434343 7.745544 21.132232
3.474747 7.836668 20.695090
3.515152 7.927792 20.242000
3.555556 8.018916 19.772963
3.595960 8.110040 19.287977
3.636364 8.201164 18.787044
3.676768 8.292288 18.270163
3.717172 8.383412 17.737334
3.757576 8.474536 17.188557
3.797980 8.565660 16.623832
3.838384 8.656784 16.043160
3.878788 8.747908 15.446540
3.919192 8.839032 14.833972
3.959596 8.930156 14.205456
4.000000 9.021280 13.560992
