# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.093631 0.974098
0.080808 0.187263 1.932308
0.121212 0.280894 2.874629
0.161616 0.374526 3.801063
0.202020 0.468157 4.711608
0.242424 0.561789 5.606265
0.282828 0.655420 6.485033
0.323232 0.749052 7.347914
0.363636 0.842683 8.194906
0.404040 0.936315 9.026010
0.444444 1.029946 9.841226
0.484848 1.123578 10.640554
0.525253 1.217209 11.423993
0.565657 1.310841 12.191545
0.606061 1.404472 12.943208
0.646465 1.498104 13.678983
0.686869 1.591735 14.398869
0.727273 1.685366 15.102868
0.767677 1.778998 15.790978
0.808081 1.872629 16.463200
0.848485 1.966261 17.119534
0.888889 2.059892 17.759980
0.929293 2.153524 18.384537
0.969697 2.247155 18.993206
1.010101 2.340787 19.585987
1.050505 2.434418 20.162880
1.090909 2.528050 20.723885
1.131313 2.621681 21.269001
1.171717 2.715313 21.798230
1.212121 2.808944 22.311570
1.252525 2.902576 22.809021
1.292929 2.996207 23.290585
1.333333 3.089838 23.756260
1.373737 3.183470 24.206048
1.414141 3.277101 24.639947
1.454545 3.370733 25.057958
1.494949 3.464364 25.460080
1.535354 3.557996 25.846315
1.575758 3.651627 26.216661
1.616162 3.745259 26.571119
1.656566 3.838890 26.909688
1.696970 3.932522 27.232370
1.737374 4.026153 27.539163
1.777778 4.119785 27.830069
1.818182 4.213416 28.105086
1.858586 4.307048 28.364214
1.898990 4.400679 28.607455
1.939394 4.494311 28.834807
1.979798 4.587942 29.046271
2.020202 4.681573 29.241847
2.060606 4.775205 29.421535
2.101010 4.868836 29.585335
2.141414 4.962468 29.733246
2.181818 5.056099 29.865269
2.222222 5.149731 29.981404
2.262626 5.243362 30.081651
2.303030 5.336994 30.166009
2.343434 5.430625 30.234480
2.383838 5.524257 30.287062
2.424242 5.617888 30.323756
2.464646 5.711520 30.344561
2.505051 5.805151 30.349479
2.545455 5.898783 30.338508
2.585859 5.992414 30.311649
2.626263 6.086045 30.268902
2.666667 6.179677 30.210267
2.707071 6.273308 30.135743
2.747475 6.366940 30.045332
2.787879 6.460571 29.939032
2.828283 6.554203 29.816844
2.868687 6.647834 29.678767
2.909091 6.741466 29.524803
2.949495 6.835097 29.354950
2.989899 6.928729 29.169209
3.030303 7.022360 28.967580
3.070707 7.115992 28.750063
3.111111 7.209623 28.516657
3.151515 7.303255 28.267363
3.191919 7.396886 28.002181
3.232323 7.490518 27.721111
3.272727 7.584149 27.424153
3.313131 7.677780 27.111306
3.353535 7.771412 26.782571
3.393939 7.865043 26.437948
3.434343 7.958675 26.077437
3.474747 8.052306 25.701038
3.515152 8.145938 25.308750
3.555556 8.239569 24.900575
3.595960 8.333201 24.476511
3.636364 8.426832 24.036558
3.676768 8.520464 23.580718
3.717172 8.614095 23.108989
3.757576 8.707727 22.621372
3.797980 8.801358 22.117867
3.838384 8.894990 21.598474
3.878788 8.988621 21.063193
3.919192 9.082252 20.512023
3.959596 9.175884 19.944965
4.000000 9.269515 19.362019
