# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.103918 0.659036
0.080808 0.207837 1.302101
0.121212 0.311755 1.929194
0.161616 0.415673 2.540315
0.202020 0.519592 3.135466
0.242424 0.623510 3.714645
0.282828 0.727428 4.277852
0.323232 0.831346 4.825089
0.363636 0.935265 5.356353
0.404040 1.039183 5.871647
0.444444 1.143101 6.370969
0.484848 1.247020 6.854319
0.525253 1.350938 7.321698
0.565657 1.454856 7.773106
0.606061 1.558775 8.208543
0.646465 1.662693 8.628007
0.686869 1.766611 9.031501
0.727273 1.870529 9.419023
0.767677 1.974448 9.790574
0.808081 2.078366 10.146153
0.848485 2.182284 10.485761
0.888889 2.286203 10.809398
0.929293 2.390121 11.117063
0.969697 2.494039 11.408757
1.010101 2.597958 11.684479
1.050505 2.701876 11.944230
1.090909 2.805794 12.188010
1.131313 2.909712 12.415818
1.171717 3.013631 12.627655
1.212121 3.117549 12.823520
1.252525 3.221467 13.003414
1.292929 3.325386 13.167337
1.333333 3.429304 13.315288
1.373737 3.533222 13.447268
1.414141 3.637141 13.563276
1.454545 3.741059 13.663313
1.494949 3.844977 13.747379
1.535354 3.948895 13.815473
1.575758 4.052814 13.867595
1.616162 4.156732 13.903747
1.656566 4.260650 13.923927
1.696970 4.364569 13.928135
1.737374 4.468487 13.916373
1.777778 4.572405 13.888638
1.818182 4.676324 13.844933
1.858586 4.780242 13.785256
1.898990 4.884160 13.709607
1.939394 4.988079 13.617988
1.979798 5.091997 13.510396
2.020202 5.195915 13.386834
2.060606 5.299833 13.247300
2.101010 5.403752 13.091794
2.141414 5.507670 12.920317
2.181818 5.611588 12.732869
2.222222 5.715507 12.529450
2.262626 5.819425 12.310059
2.303030 5.923343 12.074696
2.343434 6.027262 11.823362
2.383838 6.131180 11.556057
2.424242 6.235098 11.272781
2.464646 6.339016 10.973533
2.505051 6.442935 10.658313
2.545455 6.546853 10.327122
2.585859 6.650771 9.979960
2.626263 6.754690 9.616827
2.666667 6.858608 9.237722
2.707071 6.962526 8.842645
2.747475 7.066445 8.431597
2.787879 7.170363 8.004578
2.828283 7.274281 7.561587
2.868687 7.378199 7.102625
2.909091 7.482118 6.627692
2.949495 7.586036 6.136787
2.989899 7.689954 5.629911
3.030303 7.793873 5.107063
3.070707 7.897791 4.568244
3.111111 8.001709 4.013454
3.151515 8.105628 3.442692
3.191919 8.209546 2.855959
3.232323 8.313464 2.253254
3.272727 8.417382 1.634578
3.313131 8.521301 0.999931
3.353535 8.625219 0.349312
3.393939 8.729137 -0.317278
3.434343 8.833056 -0.999840
3.474747 8.936974 -1.698373
3.515152 9.040892 -2.412877
3.555556 9.144811 -3.143353
3.595960 9.248729 -3.889800
3.636364 9.352647 -4.652219
3.676768 9.456565 -5.430609
3.717172 9.560484 -6.224970
3.757576 9.664402 -7.035303
3.797980 9.768320 -7.861607
3.838384 9.872239 -8.703883
3.878788 9.976157 -9.562130
3.919192 10.080075 -10.436348
3.959596 10.183994 -11.326538
4.000000 10.287912 -12.232699
