# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.031011 0.422718
0.080808 0.062022 0.829484
0.121212 0.093034 1.220301
0.161616 0.124045 1.595166
0.202020 0.155056 1.954081
0.242424 0.186067 2.297045
0.282828 0.217078 2.624059
0.323232 0.248090 2.935122
0.363636 0.279101 3.230234
0.404040 0.310112 3.509395
0.444444 0.341123 3.772606
0.484848 0.372135 4.019867
0.525253 0.403146 4.251176
0.565657 0.434157 4.466535
0.606061 0.465168 4.665943
0.646465 0.496179 4.849401
0.686869 0.527191 5.016907
0.727273 0.558202 5.168464
0.767677 0.589213 5.304069
0.808081 0.620224 5.423724
0.848485 0.651235 5.527428
0.888889 0.682247 5.615182
0.929293 0.713258 5.686984
0.969697 0.744269 5.742837
1.010101 0.775280 5.782738
1.050505 0.806291 5.806689
1.090909 0.837303 5.814689
1.131313 0.868314 5.806738
1.171717 0.899325 5.782837
1.212121 0.930336 5.742985
1.252525 0.961348 5.687183
1.292929 0.992359 5.615430
1.333333 1.023370 5.527726
1.373737 1.054381 5.424071
1.414141 1.085392 5.304466
1.454545 1.116404 5.168910
1.494949 1.147415 5.017404
1.535354 1.178426 4.849946
1.575758 1.209437 4.666539
1.616162 1.240448 4.467180
1.656566 1.271460 4.251871
1.696970 1.302471 4.020611
1.737374 1.333482 3.773400
1.777778 1.364493 3.510239
1.818182 1.395505 3.231127
1.858586 1.426516 2.936065
1.898990 1.457527 2.625051
1.939394 1.488538 2.298087
1.979798 1.519549 1.955173
2.020202 1.550561 1.596307
2.060606 1.581572 1.221492
2.101010 1.612583 0.830725
2.141414 1.643594 0.424008
2.181818 1.674605 0.001340
2.222222 1.705617 -0.437279
2.262626 1.736628 -0.891848
2.303030 1.767639 -1.362368
2.343434 1.798650 -1.848839
2.383838 1.829661 -2.351260
2.424242 1.860673 -2.869632
2.464646 1.891684 -3.403955
2.505051 1.922695 -3.954228
2.545455 1.953706 -4.520452
2.585859 1.984718 -5.102627
2.626263 2.015729 -5.700752
2.666667 2.046740 -6.314828
2.707071 2.077751 -6.944854
2.747475 2.108762 -7.590832
2.787879 2.139774 -8.252760
2.828283 2.170785 -8.930638
2.868687 2.201796 -9.624468
2.909091 2.232807 -10.334248
2.949495 2.263818 -11.059978
2.989899 2.294830 -11.801660
3.030303 2.325841 -12.559292
3.070707 2.356852 -13.332874
3.111111 2.387863 -14.122408
3.151515 2.418874 -14.927892
3.191919 2.449886 -15.749326
3.232323 2.480897 -16.586712
3.272727 2.511908 -17.440048
3.313131 2.542919 -18.309335
3.353535 2.573931 -19.194572
3.393939 2.604942 -20.095760
3.434343 2.635953 -21.012899
3.474747 2.666964 -21.945988
3.515152 2.697975 -22.895028
3.555556 2.728987 -23.860019
3.595960 2.759998 -24.840960
3.636364 2.791009 -25.837852
3.676768 2.822020 -26.850695
3.717172 2.853031 -27.879488
3.757576 2.884043 -28.924232
3.797980 2.915054 -29.984927
3.838384 2.946065 -31.061573
3.878788 2.977076 -32.154169
3.919192 3.008088 -33.262715
3.959596 3.039099 -34.387213
4.000000 3.070110 -35.527661
