# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.060911 0.438917
0.080808 0.121823 0.861724
0.121212 0.182734 1.268421
0.161616 0.243646 1.659010
0.202020 0.304557 2.033489
0.242424 0.365469 2.391858
0.282828 0.426380 2.734118
0.323232 0.487292 3.060269
0.363636 0.548203 3.370310
0.404040 0.609115 3.664242
0.444444 0.670026 3.942064
0.484848 0.730938 4.203777
0.525253 0.791849 4.449381
0.565657 0.852761 4.678875
0.606061 0.913672 4.892260
0.646465 0.974583 5.089535
0.686869 1.035495 5.270701
0.727273 1.096406 5.435758
0.767677 1.157318 5.584705
0.808081 1.218229 5.717543
0.848485 1.279141 5.834271
0.888889 1.340052 5.934890
0.929293 1.400964 6.019400
0.969697 1.461875 6.087800
1.010101 1.522787 6.140090
1.050505 1.583698 6.176272
1.090909 1.644610 6.196344
1.131313 1.705521 6.200306
1.171717 1.766433 6.188159
1.212121 1.827344 6.159903
1.252525 1.888255 6.115537
1.292929 1.949167 6.055062
1.333333 2.010078 5.978477
1.373737 2.070990 5.885783
1.414141 2.131901 5.776980
1.454545 2.192813 5.652067
1.494949 2.253724 5.511045
1.535354 2.314636 5.353913
1.575758 2.375547 5.180672
1.616162 2.436459 4.991322
1.656566 2.497370 4.785862
1.696970 2.558282 4.564293
1.737374 2.619193 4.326614
1.777778 2.680105 4.072826
1.818182 2.741016 3.802928
1.858586 2.801927 3.516922
1.898990 2.862839 3.214805
1.939394 2.923750 2.896580
1.979798 2.984662 2.562244
2.020202 3.045573 2.211800
2.060606 3.106485 1.845246
2.101010 3.167396 1.462583
2.141414 3.228308 1.063810
2.181818 3.289219 0.648928
2.222222 3.350131 0.217936
2.262626 3.411042 -0.229165
2.303030 3.471954 -0.692375
2.343434 3.532865 -1.171695
2.383838 3.593777 -1.667125
2.424242 3.654688 -2.178663
2.464646 3.715599 -2.706311
2.505051 3.776511 -3.250069
2.545455 3.837422 -3.809936
2.585859 3.898334 -4.385912
2.626263 3.959245 -4.977998
2.666667 4.020157 -5.586193
2.707071 4.081068 -6.210497
2.747475 4.141980 -6.850911
2.787879 4.202891 -7.507434
2.828283 4.263803 -8.180067
2.868687 4.324714 -8.868809
2.909091 4.385626 -9.573661
2.949495 4.446537 -10.294622
2.989899 4.507449 -11.031692
3.030303 4.568360 -11.784872
3.070707 4.629271 -12.554161
3.111111 4.690183 -13.339560
3.151515 4.751094 -14.141068
3.191919 4.812006 -14.958685
3.232323 4.872917 -15.792412
3.272727 4.933829 -16.642248
3.313131 4.994740 -17.508194
3.353535 5.055652 -18.390249
3.393939 5.116563 -19.288414
3.434343 5.177475 -20.202687
3.474747 5.238386 -21.133071
3.515152 5.299298 -22.079563
3.555556 5.360209 -23.042166
3.595960 5.421121 -24.020877
3.636364 5.482032 -25.015698
3.676768 5.542943 -26.026628
3.717172 5.603855 -27.053668
3.757576 5.664766 -28.096817
3.797980 5.725678 -29.156076
3.838384 5.786589 -30.231444
3.878788 5.847501 -31.322921
3.919192 5.908412 -32.430508
3.959596 5.969324 -33.554204
4.000000 6.030235 -34.694010
