# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.010768 0.916057
0.080808 0.021537 1.816169
0.121212 0.032305 2.700337
0.161616 0.043074 3.568560
0.202020 0.053842 4.420838
0.242424 0.064611 5.257172
0.282828 0.075379 6.077560
0.323232 0.086148 6.882004
0.363636 0.096916 7.670504
0.404040 0.107685 8.443058
0.444444 0.118453 9.199668
0.484848 0.129222 9.940333
0.525253 0.139990 10.665054
0.565657 0.150759 11.373829
0.606061 0.161527 12.066660
0.646465 0.172296 12.743546
0.686869 0.183064 13.404488
0.727273 0.193833 14.049484
0.767677 0.204601 14.678536
0.808081 0.215370 15.291644
0.848485 0.226138 15.888806
0.888889 0.236907 16.470024
0.929293 0.247675 17.035297
0.969697 0.258444 17.584626
1.010101 0.269212 18.118009
1.050505 0.279981 18.635448
1.090909 0.290749 19.136942
1.131313 0.301518 19.622492
1.171717 0.312286 20.092096
1.212121 0.323055 20.545756
1.252525 0.333823 20.983472
1.292929 0.344592 21.405242
1.333333 0.355360 21.811068
1.373737 0.366129 22.200949
1.414141 0.376897 22.574885
1.454545 0.387665 22.932877
1.494949 0.398434 23.274924
1.535354 0.409202 23.601026
1.575758 0.419971 23.911183
1.616162 0.430739 24.205396
1.656566 0.441508 24.483664
1.696970 0.452276 24.745987
1.737374 0.463045 24.992366
1.777778 0.473813 25.222800
1.818182 0.484582 25.437289
1.858586 0.495350 25.635833
1.898990 0.506119 25.818433
1.939394 0.516887 25.985087
1.979798 0.527656 26.135798
2.020202 0.538424 26.270563
2.060606 0.549193 26.389384
2.101010 0.559961 26.492260
2.141414 0.570730 26.579191
2.181818 0.581498 26.650177
2.222222 0.592267 26.705219
2.262626 0.603035 26.744316
2.303030 0.613804 26.767468
2.343434 0.624572 26.774676
2.383838 0.635341 26.765939
2.424242 0.646109 26.741257
2.464646 0.656878 26.700630
2.505051 0.667646 26.644059
2.545455 0.678415 26.571543
2.585859 0.689183 26.483082
2.626263 0.699952 26.378677
2.666667 0.710720 26.258327
2.707071 0.721489 26.122032
2.747475 0.732257 25.969792
2.787879 0.743026 25.801607
2.828283 0.753794 25.617478
2.868687 0.764563 25.417404
2.909091 0.775331 25.201386
2.949495 0.786099 24.969422
2.989899 0.796868 24.721514
3.030303 0.807636 24.457662
3.070707 0.818405 24.177864
3.111111 0.829173 23.882122
3.151515 0.839942 23.570435
3.191919 0.850710 23.242803
3.232323 0.861479 22.899227
3.272727 0.872247 22.539705
3.313131 0.883016 22.164240
3.353535 0.893784 21.772829
3.393939 0.904553 21.365474
3.434343 0.915321 20.942173
3.474747 0.926090 20.502929
3.515152 0.936858 20.047739
3.555556 0.947627 19.576605
3.595960 0.958395 19.089526
3.636364 0.969164 18.586502
3.676768 0.979932 18.067534
3.717172 0.990701 17.532620
3.757576 1.001469 16.981763
3.797980 1.012238 16.414960
3.838384 1.023006 15.832213
3.878788 1.033775 15.233520
3.919192 1.044543 14.618884
3.959596 1.055312 13.988302
4.000000 1.066080 13.341776
