# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.029429 0.477092
0.080808 0.058857 0.938236
0.121212 0.088286 1.383430
0.161616 0.117714 1.812675
0.202020 0.147143 2.225971
0.242424 0.176571 2.623317
0.282828 0.206000 3.004715
0.323232 0.235429 3.370163
0.363636 0.264857 3.719663
0.404040 0.294286 4.053213
0.444444 0.323714 4.370814
0.484848 0.353143 4.672466
0.525253 0.382572 4.958169
0.565657 0.412000 5.227923
0.606061 0.441429 5.481727
0.646465 0.470857 5.719583
0.686869 0.500286 5.941489
0.727273 0.529714 6.147446
0.767677 0.559143 6.337454
0.808081 0.588572 6.511513
0.848485 0.618000 6.669623
0.888889 0.647429 6.811783
0.929293 0.676857 6.937995
0.969697 0.706286 7.048257
1.010101 0.735714 7.142570
1.050505 0.765143 7.220935
1.090909 0.794572 7.283350
1.131313 0.824000 7.329815
1.171717 0.853429 7.360332
1.212121 0.882857 7.374900
1.252525 0.912286 7.373518
1.292929 0.941715 7.356188
1.333333 0.971143 7.322908
1.373737 1.000572 7.273679
1.414141 1.030000 7.208501
1.454545 1.059429 7.127374
1.494949 1.088857 7.030297
1.535354 1.118286 6.917272
1.575758 1.147715 6.788297
1.616162 1.177143 6.643374
1.656566 1.206572 6.482501
1.696970 1.236000 6.305679
1.737374 1.265429 6.112908
1.777778 1.294857 5.904187
1.818182 1.324286 5.679518
1.858586 1.353715 5.438900
1.898990 1.383143 5.182332
1.939394 1.412572 4.909815
1.979798 1.442000 4.621349
2.020202 1.471429 4.316934
2.060606 1.500858 3.996570
2.101010 1.530286 3.660257
2.141414 1.559715 3.307995
2.181818 1.589143 2.939783
2.222222 1.618572 2.555622
2.262626 1.648000 2.155513
2.303030 1.677429 1.739454
2.343434 1.706858 1.307446
2.383838 1.736286 0.859488
2.424242 1.765715 0.395582
2.464646 1.795143 -0.084273
2.505051 1.824572 -0.580078
2.545455 1.854000 -1.091832
2.585859 1.883429 -1.619535
2.626263 1.912858 -2.163187
2.666667 1.942286 -2.722788
2.707071 1.971715 -3.298338
2.747475 2.001143 -3.889837
2.787879 2.030572 -4.497286
2.828283 2.060001 -5.120683
2.868687 2.089429 -5.760030
2.909091 2.118858 -6.415326
2.949495 2.148286 -7.086571
2.989899 2.177715 -7.773765
3.030303 2.207143 -8.476908
3.070707 2.236572 -9.196001
3.111111 2.266001 -9.931042
3.151515 2.295429 -10.682033
3.191919 2.324858 -11.448973
3.232323 2.354286 -12.231862
3.272727 2.383715 -13.030700
3.313131 2.413143 -13.845487
3.353535 2.442572 -14.676223
3.393939 2.472001 -15.522909
3.434343 2.501429 -16.385543
3.474747 2.530858 -17.264127
3.515152 2.560286 -18.158660
3.555556 2.589715 -19.069142
3.595960 2.619144 -19.995573
3.636364 2.648572 -20.937953
3.676768 2.678001 -21.896283
3.717172 2.707429 -22.870561
3.757576 2.736858 -23.860789
3.797980 2.766286 -24.866966
3.838384 2.795715 -25.889091
3.878788 2.825144 -26.927166
3.919192 2.854572 -27.981191
3.959596 2.884001 -29.051164
4.000000 2.913429 -30.137086
