# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.070283 0.556044
0.080808 0.140567 1.096211
0.121212 0.210850 1.620501
0.161616 0.281134 2.128915
0.202020 0.351417 2.621452
0.242424 0.421701 3.098112
0.282828 0.491984 3.558895
0.323232 0.562268 4.003801
0.363636 0.632551 4.432831
0.404040 0.702835 4.845984
0.444444 0.773118 5.243260
0.484848 0.843402 5.624660
0.525253 0.913685 5.990183
0.565657 0.983968 6.339829
0.606061 1.054252 6.673598
0.646465 1.124535 6.991490
0.686869 1.194819 7.293506
0.727273 1.265102 7.579645
0.767677 1.335386 7.849907
0.808081 1.405669 8.104293
0.848485 1.475953 8.342801
0.888889 1.546236 8.565433
0.929293 1.616520 8.772189
0.969697 1.686803 8.963067
1.010101 1.757087 9.138069
1.050505 1.827370 9.297194
1.090909 1.897653 9.440442
1.131313 1.967937 9.567813
1.171717 2.038220 9.679308
1.212121 2.108504 9.774926
1.252525 2.178787 9.854667
1.292929 2.249071 9.918531
1.333333 2.319354 9.966519
1.373737 2.389638 9.998630
1.414141 2.459921 10.014864
1.454545 2.530205 10.015221
1.494949 2.600488 9.999702
1.535354 2.670772 9.968306
1.575758 2.741055 9.921033
1.616162 2.811338 9.857883
1.656566 2.881622 9.778857
1.696970 2.951905 9.683953
1.737374 3.022189 9.573173
1.777778 3.092472 9.446517
1.818182 3.162756 9.303983
1.858586 3.233039 9.145573
1.898990 3.303323 8.971286
1.939394 3.373606 8.781122
1.979798 3.443890 8.575082
2.020202 3.514173 8.353165
2.060606 3.584457 8.115371
2.101010 3.654740 7.861700
2.141414 3.725024 7.592152
2.181818 3.795307 7.306728
2.222222 3.865590 7.005427
2.262626 3.935874 6.688249
2.303030 4.006157 6.355195
2.343434 4.076441 6.006264
2.383838 4.146724 5.641456
2.424242 4.217008 5.260771
2.464646 4.287291 4.864209
2.505051 4.357575 4.451771
2.545455 4.427858 4.023456
2.585859 4.498142 3.579264
2.626263 4.568425 3.119195
2.666667 4.638709 2.643250
2.707071 4.708992 2.151428
2.747475 4.779275 1.643729
2.787879 4.849559 1.120154
2.828283 4.919842 0.580701
2.868687 4.990126 0.025372
2.909091 5.060409 -0.545834
2.949495 5.130693 -1.132916
2.989899 5.200976 -1.735876
3.030303 5.271260 -2.354712
3.070707 5.341543 -2.989425
3.111111 5.411827 -3.640014
3.151515 5.482110 -4.306481
3.191919 5.552394 -4.988824
3.232323 5.622677 -5.687044
3.272727 5.692960 -6.401141
3.313131 5.763244 -7.131114
3.353535 5.833527 -7.876964
3.393939 5.903811 -8.638691
3.434343 5.974094 -9.416295
3.474747 6.044378 -10.209775
3.515152 6.114661 -11.019132
3.555556 6.184945 -11.844366
3.595960 6.255228 -12.685477
3.636364 6.325512 -13.542465
3.676768 6.395795 -14.415329
3.717172 6.466079 -15.304070
3.757576 6.536362 -16.208688
3.797980 6.606645 -17.129182
3.838384 6.676929 -18.065553
3.878788 6.747212 -19.017801
3.919192 6.817496 -19.985926
3.959596 6.887779 -20.969928
4.000000 6.958063 -21.969806
