# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.066730 0.638919
0.080808 0.133460 1.261906
0.121212 0.200190 1.868961
0.161616 0.266920 2.460083
0.202020 0.333650 3.035273
0.242424 0.400380 3.594531
0.282828 0.467111 4.137856
0.323232 0.533841 4.665249
0.363636 0.600571 5.176710
0.404040 0.667301 5.672239
0.444444 0.734031 6.151835
0.484848 0.800761 6.615499
0.525253 0.867491 7.063230
0.565657 0.934221 7.495030
0.606061 1.000951 7.910897
0.646465 1.067681 8.310831
0.686869 1.134411 8.694834
0.727273 1.201141 9.062904
0.767677 1.267871 9.415042
0.808081 1.334602 9.751248
0.848485 1.401332 10.071521
0.888889 1.468062 10.375862
0.929293 1.534792 10.664270
0.969697 1.601522 10.936747
1.010101 1.668252 11.193291
1.050505 1.734982 11.433903
1.090909 1.801712 11.658582
1.131313 1.868442 11.867329
1.171717 1.935172 12.060144
1.212121 2.001902 12.237027
1.252525 2.068632 12.397977
1.292929 2.135362 12.542995
1.333333 2.202093 12.672081
1.373737 2.268823 12.785234
1.414141 2.335553 12.882456
1.454545 2.402283 12.963744
1.494949 2.469013 13.029101
1.535354 2.535743 13.078525
1.575758 2.602473 13.112017
1.616162 2.669203 13.129577
1.656566 2.735933 13.131204
1.696970 2.802663 13.116899
1.737374 2.869393 13.086662
1.777778 2.936123 13.040492
1.818182 3.002853 12.978391
1.858586 3.069584 12.900356
1.898990 3.136314 12.806390
1.939394 3.203044 12.696491
1.979798 3.269774 12.570660
2.020202 3.336504 12.428897
2.060606 3.403234 12.271201
2.101010 3.469964 12.097574
2.141414 3.536694 11.908013
2.181818 3.603424 11.702521
2.222222 3.670154 11.481096
2.262626 3.736884 11.243739
2.303030 3.803614 10.990450
2.343434 3.870344 10.721228
2.383838 3.937075 10.436074
2.424242 4.003805 10.134988
2.464646 4.070535 9.817969
2.505051 4.137265 9.485018
2.545455 4.203995 9.136135
2.585859 4.270725 8.771320
2.626263 4.337455 8.390572
2.666667 4.404185 7.993892
2.707071 4.470915 7.581280
2.747475 4.537645 7.152735
2.787879 4.604375 6.708258
2.828283 4.671105 6.247849
2.868687 4.737835 5.771507
2.909091 4.804566 5.279234
2.949495 4.871296 4.771028
2.989899 4.938026 4.246889
3.030303 5.004756 3.706818
3.070707 5.071486 3.150815
3.111111 5.138216 2.578880
3.151515 5.204946 1.991013
3.191919 5.271676 1.387213
3.232323 5.338406 0.767481
3.272727 5.405136 0.131816
3.313131 5.471866 -0.519781
3.353535 5.538596 -1.187310
3.393939 5.605326 -1.870771
3.434343 5.672057 -2.570165
3.474747 5.738787 -3.285491
3.515152 5.805517 -4.016749
3.555556 5.872247 -4.763939
3.595960 5.938977 -5.527062
3.636364 6.005707 -6.306117
3.676768 6.072437 -7.101105
3.717172 6.139167 -7.912024
3.757576 6.205897 -8.738877
3.797980 6.272627 -9.581661
3.838384 6.339357 -10.440377
3.878788 6.406087 -11.315026
3.919192 6.472817 -12.205608
3.959596 6.539548 -13.112121
4.000000 6.606278 -14.034567
