# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.104344 0.520965
0.080808 0.208689 1.026004
0.121212 0.313033 1.515116
0.161616 0.417378 1.988300
0.202020 0.521722 2.445558
0.242424 0.626066 2.886889
0.282828 0.730411 3.312293
0.323232 0.834755 3.721771
0.363636 0.939100 4.115321
0.404040 1.043444 4.492945
0.444444 1.147788 4.854641
0.484848 1.252133 5.200411
0.525253 1.356477 5.530254
0.565657 1.460822 5.844170
0.606061 1.565166 6.142159
0.646465 1.669510 6.424221
0.686869 1.773855 6.690357
0.727273 1.878199 6.940565
0.767677 1.982544 7.174847
0.808081 2.086888 7.393202
0.848485 2.191232 7.595630
0.888889 2.295577 7.782131
0.929293 2.399921 7.952705
0.969697 2.504266 8.107352
1.010101 2.608610 8.246072
1.050505 2.712955 8.368866
1.090909 2.817299 8.475733
1.131313 2.921643 8.566672
1.171717 3.025988 8.641685
1.212121 3.130332 8.700771
1.252525 3.234677 8.743931
1.292929 3.339021 8.771163
1.333333 3.443365 8.782468
1.373737 3.547710 8.777847
1.414141 3.652054 8.757298
1.454545 3.756399 8.720823
1.494949 3.860743 8.668421
1.535354 3.965087 8.600092
1.575758 4.069432 8.515836
1.616162 4.173776 8.415654
1.656566 4.278121 8.299544
1.696970 4.382465 8.167508
1.737374 4.486809 8.019544
1.777778 4.591154 7.855654
1.818182 4.695498 7.675837
1.858586 4.799843 7.480093
1.898990 4.904187 7.268422
1.939394 5.008531 7.040825
1.979798 5.112876 6.797300
2.020202 5.217220 6.537849
2.060606 5.321565 6.262470
2.101010 5.425909 5.971165
2.141414 5.530253 5.663933
2.181818 5.634598 5.340774
2.222222 5.738942 5.001688
2.262626 5.843287 4.646676
2.303030 5.947631 4.275736
2.343434 6.051975 3.888870
2.383838 6.156320 3.486076
2.424242 6.260664 3.067356
2.464646 6.365009 2.632709
2.505051 6.469353 2.182135
2.545455 6.573697 1.715634
2.585859 6.678042 1.233207
2.626263 6.782386 0.734852
2.666667 6.886731 0.220571
2.707071 6.991075 -0.309638
2.747475 7.095419 -0.855773
2.787879 7.199764 -1.417835
2.828283 7.304108 -1.995824
2.868687 7.408453 -2.589740
2.909091 7.512797 -3.199582
2.949495 7.617141 -3.825352
2.989899 7.721486 -4.467048
3.030303 7.825830 -5.124672
3.070707 7.930175 -5.798222
3.111111 8.034519 -6.487699
3.151515 8.138864 -7.193103
3.191919 8.243208 -7.914433
3.232323 8.347552 -8.651691
3.272727 8.451897 -9.404876
3.313131 8.556241 -10.173987
3.353535 8.660586 -10.959025
3.393939 8.764930 -11.759991
3.434343 8.869274 -12.576883
3.474747 8.973619 -13.409701
3.515152 9.077963 -14.258447
3.555556 9.182308 -15.123120
3.595960 9.286652 -16.003719
3.636364 9.390996 -16.900246
3.676768 9.495341 -17.812699
3.717172 9.599685 -18.741079
3.757576 9.704030 -19.685386
3.797980 9.808374 -20.645620
3.838384 9.912718 -21.621781
3.878788 10.017063 -22.613869
3.919192 10.121407 -23.621883
3.959596 10.225752 -24.645825
4.000000 10.330096 -25.685693
