# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.021666 0.442870
0.080808 0.043332 0.869797
0.121212 0.064998 1.280781
0.161616 0.086665 1.675820
0.202020 0.108331 2.054916
0.242424 0.129997 2.418069
0.282828 0.151663 2.765278
0.323232 0.173329 3.096543
0.363636 0.194995 3.411865
0.404040 0.216662 3.711243
0.444444 0.238328 3.994677
0.484848 0.259994 4.262168
0.525253 0.281660 4.513715
0.565657 0.303326 4.749319
0.606061 0.324992 4.968979
0.646465 0.346658 5.172696
0.686869 0.368325 5.360469
0.727273 0.389991 5.532298
0.767677 0.411657 5.688184
0.808081 0.433323 5.828126
0.848485 0.454989 5.952124
0.888889 0.476655 6.060179
0.929293 0.498321 6.152290
0.969697 0.519988 6.228458
1.010101 0.541654 6.288682
1.050505 0.563320 6.332963
1.090909 0.584986 6.361300
1.131313 0.606652 6.373693
1.171717 0.628318 6.370143
1.212121 0.649985 6.350649
1.252525 0.671651 6.315212
1.292929 0.693317 6.263830
1.333333 0.714983 6.196506
1.373737 0.736649 6.113238
1.414141 0.758315 6.014026
1.454545 0.779981 5.898870
1.494949 0.801648 5.767771
1.535354 0.823314 5.620729
1.575758 0.844980 5.457742
1.616162 0.866646 5.278813
1.656566 0.888312 5.083939
1.696970 0.909978 4.873122
1.737374 0.931644 4.646361
1.777778 0.953311 4.403657
1.818182 0.974977 4.145009
1.858586 0.996643 3.870418
1.898990 1.018309 3.579883
1.939394 1.039975 3.273404
1.979798 1.061641 2.950982
2.020202 1.083308 2.612616
2.060606 1.104974 2.258307
2.101010 1.126640 1.888054
2.141414 1.148306 1.501857
2.181818 1.169972 1.099717
2.222222 1.191638 0.681633
2.262626 1.213304 0.247606
2.303030 1.234971 -0.202365
2.343434 1.256637 -0.668280
2.383838 1.278303 -1.150138
2.424242 1.299969 -1.647940
2.464646 1.321635 -2.161685
2.505051 1.343301 -2.691374
2.545455 1.364968 -3.237007
2.585859 1.386634 -3.798583
2.626263 1.408300 -4.376103
2.666667 1.429966 -4.969566
2.707071 1.451632 -5.578973
2.747475 1.473298 -6.204323
2.787879 1.494964 -6.845618
2.828283 1.516631 -7.502855
2.868687 1.538297 -8.176037
2.909091 1.559963 -8.865162
2.949495 1.581629 -9.570230
2.989899 1.603295 -10.291242
3.030303 1.624961 -11.028198
3.070707 1.646627 -11.781097
3.111111 1.668294 -12.549940
3.151515 1.689960 -13.334727
3.191919 1.711626 -14.135457
3.232323 1.733292 -14.952131
3.272727 1.754958 -15.784748
3.313131 1.776624 -16.633309
3.353535 1.798291 -17.497814
3.393939 1.819957 -18.378262
3.434343 1.841623 -19.274653
3.474747 1.863289 -20.186989
3.515152 1.884955 -21.115268
3.555556 1.906621 -22.059490
3.595960 1.928287 -23.019656
3.636364 1.949954 -23.995766
3.676768 1.971620 -24.987819
3.717172 1.993286 -25.995816
3.757576 2.014952 -27.019757
3.797980 2.036618 -28.059641
3.838384 2.058284 -29.115469
3.878788 2.079950 -30.187240
3.919192 2.101617 -31.274955
3.959596 2.123283 -32.378613
4.000000 2.144949 -33.498215
