# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.079565 0.668776
0.080808 0.159130 1.321692
0.121212 0.238695 1.958750
0.161616 0.318260 2.579949
0.202020 0.397825 3.185289
0.242424 0.477390 3.774770
0.282828 0.556955 4.348393
0.323232 0.636520 4.906157
0.363636 0.716085 5.448061
0.404040 0.795651 5.974107
0.444444 0.875216 6.484294
0.484848 0.954781 6.978623
0.525253 1.034346 7.457092
0.565657 1.113911 7.919703
0.606061 1.193476 8.366454
0.646465 1.273041 8.797347
0.686869 1.352606 9.212381
0.727273 1.432171 9.611556
0.767677 1.511736 9.994873
0.808081 1.591301 10.362330
0.848485 1.670866 10.713929
0.888889 1.750431 11.049669
0.929293 1.829996 11.369550
0.969697 1.909561 11.673572
1.010101 1.989126 11.961735
1.050505 2.068691 12.234039
1.090909 2.148256 12.490485
1.131313 2.227821 12.731072
1.171717 2.307387 12.955800
1.212121 2.386952 13.164669
1.252525 2.466517 13.357679
1.292929 2.546082 13.534830
1.333333 2.625647 13.696123
1.373737 2.705212 13.841557
1.414141 2.784777 13.971132
1.454545 2.864342 14.084848
1.494949 2.943907 14.182705
1.535354 3.023472 14.264703
1.575758 3.103037 14.330843
1.616162 3.182602 14.381123
1.656566 3.262167 14.415545
1.696970 3.341732 14.434108
1.737374 3.421297 14.436812
1.777778 3.500862 14.423657
1.818182 3.580427 14.394644
1.858586 3.659992 14.349771
1.898990 3.739557 14.289040
1.939394 3.819122 14.212450
1.979798 3.898688 14.120001
2.020202 3.978253 14.011693
2.060606 4.057818 13.887527
2.101010 4.137383 13.747501
2.141414 4.216948 13.591617
2.181818 4.296513 13.419874
2.222222 4.376078 13.232272
2.262626 4.455643 13.028811
2.303030 4.535208 12.809491
2.343434 4.614773 12.574313
2.383838 4.694338 12.323276
2.424242 4.773903 12.056379
2.464646 4.853468 11.773624
2.505051 4.933033 11.475010
2.545455 5.012598 11.160538
2.585859 5.092163 10.830206
2.626263 5.171728 10.484016
2.666667 5.251293 10.121966
2.707071 5.330858 9.744058
2.747475 5.410424 9.350291
2.787879 5.489989 8.940666
2.828283 5.569554 8.515181
2.868687 5.649119 8.073838
2.909091 5.728684 7.616635
2.949495 5.808249 7.143574
2.989899 5.887814 6.654654
3.030303 5.967379 6.149875
3.070707 6.046944 5.629238
3.111111 6.126509 5.092741
3.151515 6.206074 4.540386
3.191919 6.285639 3.972171
3.232323 6.365204 3.388098
3.272727 6.444769 2.788166
3.313131 6.524334 2.172376
3.353535 6.603899 1.540726
3.393939 6.683464 0.893218
3.434343 6.763029 0.229850
3.474747 6.842594 -0.449376
3.515152 6.922160 -1.144461
3.555556 7.001725 -1.855404
3.595960 7.081290 -2.582207
3.636364 7.160855 -3.324868
3.676768 7.240420 -4.083389
3.717172 7.319985 -4.857768
3.757576 7.399550 -5.648006
3.797980 7.479115 -6.454103
3.838384 7.558680 -7.276059
3.878788 7.638245 -8.113873
3.919192 7.717810 -8.967546
3.959596 7.797375 -9.837079
4.000000 7.876940 -10.722470
